DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,3.3489882436774625,4.753737706180907,30024.0,20240900.0
2024-06-20 05:13:24,2.0961934667403157,3.41460904984716,29377.0,20240900.0
2024-06-21 05:31:08,2.0961934667403157,3.41460904984716,29377.0,20240900.0
2024-06-24 06:51:46,1.6989811754551174,3.035916975309521,29748.0,20240900.0
2024-06-25 07:05:23,1.7105380717816667,3.0581351599402327,29976.0,20240900.0
2024-06-26 07:07:14,1.8190676451003491,3.1555110155969097,30341.0,20240900.0
2024-06-27 07:02:25,2.2579997581983946,3.5916405635525495,30691.0,20240900.0
2024-06-28 06:41:13,2.651201410117277,3.9697124087740865,31127.0,20240900.0
2024-07-01 06:21:55,2.782344803316307,4.111767229643899,30917.0,20240900.0
