DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-1.2091242595849296,-0.4805507337021796,24779.0,20240900.0
2024-06-20 05:13:23,-1.3459249084451996,-0.6009513786101026,24381.0,20240900.0
2024-06-21 05:31:08,-1.3459249084451996,-0.6009513786101026,24381.0,20240900.0
2024-06-24 06:51:45,-1.5937752233092013,-0.8351236006478948,24700.0,20240900.0
2024-06-25 07:05:22,-1.8045493761403377,-1.0333209706700224,24154.0,20240900.0
2024-06-26 07:07:14,-1.934882490471117,-1.1448150435873687,24005.0,20240900.0
2024-06-27 07:02:24,-2.1800735711119446,-1.3724256902798748,24081.0,20240900.0
2024-06-28 06:41:12,-2.3707313184986902,-1.544394855521359,23846.0,20240900.0
2024-07-01 06:21:55,-2.329536278932904,-1.4859789324057866,23956.0,20240900.0
