DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-13.71894348181194,-11.673036584009656,3136.9,20240900.0
2024-06-20 05:13:24,-13.157015302523483,-11.212238799779094,3053.05,20240900.0
2024-06-21 05:31:08,-13.15701530252348,-11.21223879977909,3053.05,20240900.0
2024-06-24 06:51:46,-11.110619224933664,-9.425424962257477,3163.0,20240900.0
2024-06-25 07:05:23,-11.359558649416071,-9.638544118559894,3138.4,20240900.0
2024-06-26 07:07:14,-11.243250159360887,-9.494179896896021,3156.7,20240900.0
2024-06-27 07:02:25,-11.13044201991841,-9.36107105449951,3183.45,20240900.0
2024-06-28 06:41:12,-11.25521442390198,-9.445030579419795,3175.8,20240900.0
2024-07-01 06:21:55,-11.075878877966463,-9.228685380447477,3185.15,20240900.0
