DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:45,1.220289306746717,3.150347009475408,55700.0,20240900.0
2024-06-20 05:13:24,-1.5793745374009198,-0.12331707683088255,51562.0,20240900.0
2024-06-21 05:31:08,-1.5793745374009203,-0.12331707683088289,51562.0,20240900.0
2024-06-24 06:51:46,-2.1615042414872394,-0.7667330199062907,54113.0,20240900.0
2024-06-25 07:05:23,-1.8169800485811427,-0.40570902685040444,52783.0,20240900.0
2024-06-26 07:07:15,-2.0411065267160504,-0.633432608232287,53879.0,20240900.0
2024-06-27 07:02:25,-2.1399031492345415,-0.7218864123957763,54787.0,20240900.0
2024-06-28 06:41:13,-1.7609297511624007,-0.32934171430522474,55683.0,20240900.0
2024-07-01 06:21:56,-1.7924740455851893,-0.3433908425233416,56539.0,20240900.0
