DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-8.233766674733989,-6.945043128418685,23938.0,20240900.0
2024-06-20 05:13:24,-8.309367701823998,-6.98575569507584,23947.0,20240900.0
2024-06-21 05:31:08,-8.309367701823998,-6.98575569507584,23947.0,20240900.0
2024-06-24 06:51:46,-8.394233318388423,-7.0198010265080075,24114.0,20240900.0
2024-06-25 07:05:23,-9.071314057229277,-7.825588244047843,23086.0,20240900.0
2024-06-26 07:07:14,-9.066581853008637,-7.813927651917494,23523.0,20240900.0
2024-06-27 07:02:25,-9.45249614200037,-8.176029512857433,23797.0,20240900.0
2024-06-28 06:41:12,-9.767754397755514,-8.458112556882714,23781.0,20240900.0
2024-07-01 06:21:55,-10.05215354511083,-8.708668055762836,23794.0,20240900.0
