DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-20.22482229317239,-17.70249123550003,18993.0,20240900.0
2024-06-20 05:13:24,-19.070638548280456,-16.653368158901586,18147.0,20240900.0
2024-06-21 05:31:08,-19.070638548280456,-16.653368158901586,18147.0,20240900.0
2024-06-24 06:51:46,-20.05344031207821,-17.653737279899225,18456.0,20240900.0
2024-06-25 07:05:23,-20.28343905366005,-17.85972511513886,17968.0,20240900.0
2024-06-26 07:07:14,-20.36950139462202,-17.916725686596486,18059.0,20240900.0
2024-06-27 07:02:25,-20.89542163890274,-18.397379983349893,18063.0,20240900.0
2024-06-28 06:41:12,-21.109534561455426,-18.585944494823167,18189.0,20240900.0
2024-07-01 06:21:55,-21.29247046724534,-18.71201628599358,18072.0,20240900.0
