DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:45,-54.717426244179585,-47.9551794565735,7351.0,20240900.0
2024-06-20 05:13:24,-53.36885564156529,-46.60416582109657,7175.0,20240900.0
2024-06-21 05:31:08,-53.36885564156529,-46.60416582109657,7175.0,20240900.0
2024-06-24 06:51:46,-56.722338022708456,-49.93463653971695,7200.0,20240900.0
2024-06-25 07:05:23,-57.936499998726276,-51.01353677614064,7109.0,20240900.0
2024-06-26 07:07:14,-57.92389070948474,-50.94903603365745,7198.0,20240900.0
2024-06-27 07:02:25,-59.54010782157819,-52.42210503203407,7121.0,20240900.0
2024-06-28 06:41:13,-60.92474965635889,-53.64135396626255,7099.0,20240900.0
2024-07-01 06:21:55,-61.406738801146055,-53.96479935404384,7040.0,20240900.0
