DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-19.888374463266036,-16.96516147525873,22649.0,20240900.0
2024-06-20 05:13:24,-19.34927933052391,-16.461566448717154,21834.0,20240900.0
2024-06-21 05:31:08,-19.34927933052391,-16.461566448717154,21834.0,20240900.0
2024-06-24 06:51:46,-19.38289601963763,-16.59053310439209,22628.0,20240900.0
2024-06-25 07:05:23,-19.70460669769337,-16.875846684921633,22137.0,20240900.0
2024-06-26 07:07:14,-19.995338445834673,-17.107663044870367,22112.0,20240900.0
2024-06-27 07:02:25,-20.153106425745342,-17.24909898879045,22409.0,20240900.0
2024-06-28 06:41:12,-20.654000089017025,-17.691307092511266,22148.0,20240900.0
2024-07-01 06:21:55,-20.874273697193537,-17.849627312091712,22095.0,20240900.0
