DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-38.6808167306619,-33.90045247318329,7524.0,20240900.0
2024-06-20 05:13:23,-36.500204888481605,-31.873675773590275,7317.0,20240900.0
2024-06-21 05:31:08,-36.500204888481605,-31.873675773590275,7317.0,20240900.0
2024-06-24 06:51:45,-35.42340143087472,-31.18444579528911,7546.0,20240900.0
2024-06-25 07:05:22,-35.898860019055086,-31.60922416514378,7603.0,20240900.0
2024-06-26 07:07:14,-36.17212486950011,-31.81649006682396,7532.0,20240900.0
2024-06-27 07:02:24,-37.04191293226529,-32.61356288002774,7472.0,20240900.0
2024-06-28 06:41:12,-37.72589695399131,-33.21586389140916,7453.0,20240900.0
2024-07-01 06:21:55,-37.81370847708069,-33.23103018719309,7393.0,20240900.0
