DATETIME,lower_position,upper_position,reference_price,reference_contract
2024-06-19 07:44:44,-95.66954067324193,-83.84623156505455,11.736,20240900.0
2024-06-20 05:13:23,-91.98606983158696,-80.32651253483975,11.5,20240900.0
2024-06-21 05:31:08,-91.98606983158696,-80.32651253483975,11.5,20240900.0
2024-06-24 06:51:45,-59.58569819407924,-51.225568626420284,11.956,20240900.0
2024-06-25 07:05:23,-60.70479665416877,-52.32351008235597,11.714,20240900.0
2024-06-26 07:07:14,-58.3687580543435,-49.99622885144748,11.887,20240900.0
2024-06-27 07:02:25,-59.84515726375297,-51.42399500052521,11.663,20240900.0
2024-06-28 06:41:12,-61.709731819378845,-53.095461866768815,11.669,20240900.0
2024-07-01 06:21:55,-58.409205859509925,-49.84551076130161,11.86,20240900.0
