index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2024-03-11 23:00:00,2793.0,2815.0,20240300,20240600
2024-03-12 23:00:00,2790.0,2845.0,20240300,20240600
2024-03-13 23:00:00,2838.0,2828.0,20240300,20240600
2024-03-14 23:00:00,2797.0,2811.0,20240300,20240600
2024-03-15 23:00:00,2848.0,2918.0,20240600,20240900
2024-03-18 23:00:00,2970.0,2975.0,20240600,20240900
2024-03-19 23:00:00,3071.0,3115.0,20240600,20240900
2024-03-20 23:00:00,3236.0,3257.0,20240600,20240900
2024-03-21 23:00:00,3267.0,3330.0,20240600,20240900
2024-03-22 23:00:00,3237.0,3340.0,20240600,20240900
2024-03-25 23:00:00,3262.0,3333.0,20240600,20240900
2024-03-26 23:00:00,3272.0,3388.0,20240600,20240900
2024-03-27 23:00:00,3276.0,3372.0,20240600,20240900
2024-03-28 23:00:00,3242.0,3372.0,20240600,20240900
2024-03-29 23:00:00,3246.0,3354.0,20240600,20240900
2024-04-01 23:00:00,3225.0,3314.0,20240600,20240900
2024-04-02 23:00:00,3164.0,3251.0,20240600,20240900
2024-04-03 23:00:00,3221.0,3326.0,20240600,20240900
2024-04-04 23:00:00,3203.0,3334.0,20240600,20240900
2024-04-05 23:00:00,3214.0,3262.0,20240600,20240900
2024-04-08 23:00:00,3213.0,3317.0,20240600,20240900
2024-04-09 23:00:00,3238.0,3349.0,20240600,20240900
2024-04-10 23:00:00,3240.0,3297.0,20240600,20240900
2024-04-11 23:00:00,3213.0,3328.0,20240600,20240900
2024-04-12 23:00:00,3219.0,3311.0,20240600,20240900
2024-04-15 23:00:00,3210.0,3295.0,20240600,20240900
2024-04-16 23:00:00,3216.0,3322.0,20240600,20240900
2024-04-17 23:00:00,3211.0,3280.0,20240600,20240900
2024-04-18 23:00:00,3219.0,3282.0,20240600,20240900
2024-04-19 23:00:00,3217.0,3279.0,20240600,20240900
2024-04-22 23:00:00,3208.0,3286.0,20240600,20240900
2024-04-23 23:00:00,3160.0,3261.0,20240600,20240900
2024-04-24 23:00:00,3076.0,3166.0,20240600,20240900
2024-04-25 23:00:00,3167.0,3255.0,20240600,20240900
2024-04-26 23:00:00,3269.0,3330.0,20240600,20240900
2024-04-27 23:00:00,3209.0,3269.0,20240600,20240900
2024-04-29 23:00:00,3137.0,3211.0,20240600,20240900
2024-04-30 23:00:00,3125.0,3227.0,20240600,20240900
2024-05-02 23:00:00,3113.0,3227.0,20240600,20240900
2024-05-03 23:00:00,3123.0,3200.0,20240600,20240900
2024-05-06 23:00:00,3091.0,3221.0,20240600,20240900
2024-05-07 23:00:00,3102.0,3175.0,20240600,20240900
2024-05-08 23:00:00,3118.0,3175.0,20240600,20240900
2024-05-10 23:00:00,3118.0,3223.0,20240600,20240900
2024-05-13 23:00:00,3103.0,3178.0,20240600,20240900
2024-05-14 23:00:00,3209.0,3255.0,20240600,20240900
2024-05-15 23:00:00,3194.0,3293.0,20240600,20240900
2024-05-16 23:00:00,3185.0,3310.0,20240600,20240900
2024-05-17 23:00:00,3191.0,3254.0,20240600,20240900
2024-05-20 23:00:00,3115.0,3191.0,20240600,20240900
2024-05-21 23:00:00,3112.0,3222.0,20240600,20240900
2024-05-22 23:00:00,3139.0,3248.0,20240600,20240900
2024-05-23 23:00:00,3142.0,3258.0,20240600,20240900
2024-05-24 23:00:00,3099.0,3193.0,20240600,20240900
2024-05-27 23:00:00,2865.0,2986.0,20240600,20240900
2024-05-28 23:00:00,2869.0,2938.0,20240600,20240900
2024-05-29 23:00:00,2916.0,3013.0,20240600,20240900
2024-05-30 23:00:00,2900.0,2988.0,20240600,20240900
2024-05-31 23:00:00,2833.0,2920.0,20240600,20240900
2024-06-03 23:00:00,2770.0,2884.0,20240600,20240900
2024-06-04 23:00:00,2953.0,3054.0,20240600,20240900
2024-06-05 23:00:00,3071.0,3156.0,20240600,20240900
2024-06-06 23:00:00,3066.0,3195.0,20240600,20240900
2024-06-07 23:00:00,3097.0,3186.0,20240600,20240900
2024-06-10 23:00:00,3045.0,3163.0,20240600,20240900
2024-06-11 23:00:00,3089.0,3190.0,20240600,20240900
2024-06-13 23:00:00,3074.0,3173.0,20240600,20240900
2024-06-14 23:00:00,3098.0,3235.0,20240600,20240900
2024-06-17 23:00:00,3172.0,3220.0,20240900,20241200
2024-06-18 23:00:00,3072.0,3155.0,20240900,20241200
2024-06-19 23:00:00,2911.0,3061.0,20240900,20241200
2024-06-20 23:00:00,2991.0,3033.0,20240900,20241200
2024-06-21 23:00:00,2990.0,3112.0,20240900,20241200
2024-06-24 23:00:00,2981.0,3046.0,20240900,20241200
2024-06-25 23:00:00,3019.0,3113.0,20240900,20241200
2024-06-26 23:00:00,3053.0,3127.0,20240900,20241200
2024-06-27 23:00:00,3075.0,3109.0,20240900,20241200
2024-06-28 23:00:00,3075.0,3109.0,20240900,20241200
2024-07-01 23:00:00,3094.0,3192.0,20240900,20241200
2024-07-02 23:00:00,3095.0,3193.0,20240900,20241200
2024-07-03 23:00:00,2998.0,3116.0,20240900,20241200
2024-07-04 23:00:00,2932.0,3052.0,20240900,20241200
2024-07-05 23:00:00,2897.0,2981.0,20240900,20241200
2024-07-08 23:00:00,2895.0,2974.0,20240900,20241200
2024-07-09 23:00:00,2800.0,2857.0,20240900,20241200
2024-07-10 23:00:00,2691.0,2817.0,20240900,20241200
2024-07-11 23:00:00,2842.0,2924.0,20240900,20241200
2024-07-12 23:00:00,2849.0,2866.0,20240900,20241200
2024-07-15 23:00:00,2811.0,2832.0,20240900,20241200
2024-07-16 23:00:00,2748.0,2813.0,20240900,20241200
2024-07-17 23:00:00,2756.0,2857.0,20240900,20241200
2024-07-18 23:00:00,2823.0,2910.0,20240900,20241200
2024-07-19 23:00:00,2798.0,2903.0,20240900,20241200
2024-07-22 23:00:00,2770.0,2857.0,20240900,20241200
2024-07-23 23:00:00,2747.0,2829.0,20240900,20241200
2024-07-24 23:00:00,2720.0,2845.0,20240900,20241200
2024-07-25 23:00:00,2701.0,2827.0,20240900,20241200
2024-07-26 23:00:00,2640.0,2760.0,20240900,20241200
2024-07-29 23:00:00,2465.0,2610.0,20240900,20241200
2024-07-30 23:00:00,2463.0,2571.0,20240900,20241200
2024-07-31 23:00:00,2453.0,2577.0,20240900,20241200
2024-08-01 23:00:00,2437.0,2554.0,20240900,20241200
2024-08-02 23:00:00,2300.0,2393.0,20240900,20241200
2024-08-05 23:00:00,2246.0,2316.0,20240900,20241200
2024-08-06 23:00:00,2251.0,2382.0,20240900,20241200
2024-08-07 23:00:00,2286.0,2397.0,20240900,20241200
2024-08-08 23:00:00,2367.0,2464.0,20240900,20241200
2024-08-09 23:00:00,2379.0,2495.0,20240900,20241200
2024-08-12 23:00:00,2396.0,2507.0,20240900,20241200
2024-08-13 23:00:00,2469.0,2582.0,20240900,20241200
2024-08-14 23:00:00,2476.0,2621.0,20240900,20241200
2024-08-15 23:00:00,2457.0,2550.0,20240900,20241200
2024-08-16 23:00:00,2454.0,2571.0,20240900,20241200
2024-08-19 23:00:00,2337.0,2444.0,20240900,20241200
2024-08-20 23:00:00,2326.0,2433.0,20240900,20241200
2024-08-21 23:00:00,2313.0,2446.0,20240900,20241200
2024-08-22 23:00:00,2222.0,2326.0,20240900,20241200
2024-08-23 23:00:00,2120.0,2210.0,20240900,20241200
2024-08-26 23:00:00,2258.0,2362.0,20240900,20241200
2024-08-27 23:00:00,2155.0,2267.0,20240900,20241200
2024-08-28 23:00:00,2030.0,2133.0,20240900,20241200
2024-08-29 23:00:00,2088.0,2185.0,20240900,20241200
2024-08-30 23:00:00,2040.0,2130.0,20240900,20241200
2024-09-02 23:00:00,1891.0,1966.0,20240900,20241200
2024-09-03 23:00:00,1841.0,1911.0,20240900,20241200
2024-09-04 23:00:00,1999.0,2046.0,20240900,20241200
2024-09-05 23:00:00,1951.0,1988.0,20240900,20241200
2024-09-06 23:00:00,1980.0,2024.0,20240900,20241200
2024-09-09 23:00:00,2055.0,2145.0,20240900,20241200
2024-09-10 23:00:00,1991.0,2110.0,20240900,20241200
2024-09-11 23:00:00,1980.0,2090.0,20240900,20241200
2024-09-12 23:00:00,1916.0,2009.0,20240900,20241200
2024-09-13 23:00:00,1938.0,2008.0,20240900,20241200
2024-09-16 23:00:00,2000.0,2073.0,20240900,20241200
2024-09-17 23:00:00,2013.0,2101.0,20240900,20241200
2024-09-18 23:00:00,2095.0,2201.0,20240900,20241200
2024-09-19 23:00:00,2152.0,2252.0,20240900,20241200
2024-09-20 23:00:00,2222.0,2329.0,20241200,20250300
2024-09-23 23:00:00,2242.0,2321.0,20241200,20250300
2024-09-24 23:00:00,2192.0,2309.0,20241200,20250300
2024-09-25 23:00:00,2177.0,2295.0,20241200,20250300
2024-09-26 23:00:00,2117.0,2223.0,20241200,20250300
2024-09-27 23:00:00,2126.0,2215.0,20241200,20250300
2024-09-30 23:00:00,2167.0,2267.0,20241200,20250300
2024-10-01 23:00:00,2089.0,2196.0,20241200,20250300
2024-10-02 23:00:00,2038.0,2140.0,20241200,20250300
2024-10-03 23:00:00,2042.0,2115.0,20241200,20250300
2024-10-04 23:00:00,2055.0,2158.0,20241200,20250300
2024-10-07 23:00:00,2019.0,2118.0,20241200,20250300
2024-10-08 23:00:00,1976.0,2068.0,20241200,20250300
2024-10-09 23:00:00,1960.0,2051.0,20241200,20250300
2024-10-10 23:00:00,1968.0,2063.0,20241200,20250300
2024-10-11 23:00:00,1926.0,2021.0,20241200,20250300
2024-10-14 23:00:00,1897.0,2005.0,20241200,20250300
2024-10-15 23:00:00,1956.0,2047.0,20241200,20250300
2024-10-16 23:00:00,1935.0,2038.0,20241200,20250300
2024-10-17 23:00:00,1867.0,1960.0,20241200,20250300
2024-10-18 23:00:00,1753.0,1855.0,20241200,20250300
2024-10-21 23:00:00,1711.0,1804.0,20241200,20250300
2024-10-22 23:00:00,1706.0,1790.0,20241200,20250300
2024-10-23 23:00:00,1668.0,1745.0,20241200,20250300
2024-10-24 23:00:00,1669.0,1751.0,20241200,20250300
2024-10-25 23:00:00,1665.0,1746.0,20241200,20250300
2024-10-28 23:00:00,1639.0,1717.0,20241200,20250300
2024-10-29 23:00:00,1652.0,1716.0,20241200,20250300
2024-10-30 23:00:00,1694.0,1755.0,20241200,20250300
2024-10-31 23:00:00,1657.0,1700.0,20241200,20250300
2024-11-01 23:00:00,1666.0,1702.0,20241200,20250300
2024-11-02 23:00:00,1653.0,1720.0,20241200,20250300
2024-11-05 23:00:00,1650.0,1703.0,20241200,20250300
2024-11-06 23:00:00,1653.0,1717.0,20241200,20250300
2024-11-07 23:00:00,1663.0,1692.0,20241200,20250300
2024-11-08 23:00:00,1680.0,1757.0,20241200,20250300
2024-11-11 23:00:00,1777.0,1847.0,20241200,20250300
2024-11-12 23:00:00,1739.0,1830.0,20241200,20250300
2024-11-13 23:00:00,1729.0,1801.0,20241200,20250300
2024-11-14 23:00:00,1655.0,1754.0,20241200,20250300
2024-11-15 23:00:00,1716.0,1805.0,20241200,20250300
2024-11-18 23:00:00,1666.0,1768.0,20241200,20250300
2024-11-19 23:00:00,1608.0,1740.0,20241200,20250300
2024-11-20 23:00:00,1600.0,1703.0,20241200,20250300
2024-11-21 23:00:00,1582.0,1672.0,20241200,20250300
2024-11-22 23:00:00,1577.0,1672.0,20241200,20250300
2024-11-25 23:00:00,1495.0,1592.0,20241200,20250300
2024-11-26 23:00:00,1402.0,1479.0,20241200,20250300
2024-11-27 23:00:00,1333.0,1422.0,20241200,20250300
2024-11-28 23:00:00,1415.0,1496.0,20241200,20250300
2024-11-29 23:00:00,1411.0,1489.0,20241200,20250300
2024-12-02 23:00:00,1452.0,1527.0,20241200,20250300
2024-12-03 23:00:00,1457.0,1537.0,20241200,20250300
2024-12-04 23:00:00,1418.0,1503.0,20241200,20250300
2024-12-05 23:00:00,1459.0,1545.0,20241200,20250300
2024-12-06 23:00:00,1474.0,1559.0,20241200,20250300
2024-12-09 23:00:00,1484.0,1562.0,20241200,20250300
2024-12-10 23:00:00,1434.0,1522.0,20241200,20250300
2024-12-11 23:00:00,1421.0,1513.0,20241200,20250300
2024-12-12 23:00:00,1365.0,1459.0,20241200,20250300
2024-12-13 23:00:00,1350.0,1435.0,20241200,20250300
2024-12-16 23:00:00,1280.0,1372.0,20241200,20250300
2024-12-17 23:00:00,1282.0,1374.0,20241200,20250300
2024-12-18 23:00:00,1301.0,1390.0,20241200,20250300
2024-12-19 23:00:00,1308.0,1404.0,20241200,20250300
2024-12-20 23:00:00,1571.0,1615.0,20250300,20250600
2024-12-23 23:00:00,1640.0,1720.0,20250300,20250600
2024-12-24 23:00:00,1612.0,1695.0,20250300,20250600
2024-12-25 23:00:00,1670.0,1758.0,20250300,20250600
2024-12-26 23:00:00,1712.0,1803.0,20250300,20250600
2024-12-27 23:00:00,1767.0,1863.0,20250300,20250600
2024-12-28 23:00:00,1831.0,1924.0,20250300,20250600
2024-12-30 23:00:00,1868.0,1965.0,20250300,20250600
2025-01-03 23:00:00,1831.0,1938.0,20250300,20250600
2025-01-06 23:00:00,1795.0,1891.0,20250300,20250600
2025-01-08 23:00:00,1833.0,1917.0,20250300,20250600
2025-01-09 23:00:00,1778.0,1880.0,20250300,20250600
2025-01-10 23:00:00,1842.0,1949.0,20250300,20250600
2025-01-13 23:00:00,1839.0,1946.0,20250300,20250600
2025-01-14 23:00:00,1814.0,1916.0,20250300,20250600
2025-01-15 23:00:00,1806.0,1908.0,20250300,20250600
2025-01-16 23:00:00,1856.0,1959.0,20250300,20250600
2025-01-17 23:00:00,1934.0,2053.0,20250300,20250600
2025-01-20 23:00:00,1904.0,2012.0,20250300,20250600
2025-01-21 23:00:00,1870.0,1977.0,20250300,20250600
2025-01-22 23:00:00,1886.0,1993.0,20250300,20250600
2025-01-23 23:00:00,1858.0,1967.0,20250300,20250600
2025-01-24 23:00:00,1880.0,2002.0,20250300,20250600
2025-01-27 23:00:00,1881.0,1989.0,20250300,20250600
2025-01-28 23:00:00,1916.0,2027.0,20250300,20250600
2025-01-29 23:00:00,1972.0,2100.0,20250300,20250600
2025-01-30 23:00:00,1989.0,2106.0,20250300,20250600
2025-01-31 23:00:00,1948.0,2073.0,20250300,20250600
2025-02-03 23:00:00,1942.0,2068.0,20250300,20250600
2025-02-04 23:00:00,1923.0,2053.0,20250300,20250600
2025-02-05 23:00:00,1915.0,2043.0,20250300,20250600
2025-02-06 23:00:00,1937.0,2068.0,20250300,20250600
2025-02-07 23:00:00,1918.0,2053.0,20250300,20250600
2025-02-10 23:00:00,1932.0,2062.0,20250300,20250600
2025-02-11 23:00:00,1923.0,2051.0,20250300,20250600
2025-02-12 23:00:00,1908.0,2043.0,20250300,20250600
