index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2024-03-15 23:00:00,1617.0,1617.0,20240600,20240900
2024-03-18 23:00:00,1651.0,1651.0,20240600,20240900
2024-03-19 23:00:00,1639.0,1639.0,20240600,20240900
2024-03-20 23:00:00,1650.0,1784.0,20240600,20240900
2024-03-21 23:00:00,1691.0,1828.0,20240600,20240900
2024-03-22 23:00:00,1637.0,1791.0,20240600,20240900
2024-03-25 23:00:00,1672.0,1791.0,20240600,20240900
2024-03-26 23:00:00,1722.0,1791.0,20240600,20240900
2024-03-27 23:00:00,1714.0,1820.0,20240600,20240900
2024-03-28 23:00:00,1686.0,1820.0,20240600,20240900
2024-03-29 23:00:00,1708.0,1771.0,20240600,20240900
2024-04-01 23:00:00,1704.0,1795.0,20240600,20240900
2024-04-02 23:00:00,1717.0,1790.0,20240600,20240900
2024-04-03 23:00:00,1702.0,1765.0,20240600,20240900
2024-04-04 23:00:00,1713.0,1824.0,20240600,20240900
2024-04-05 23:00:00,1712.0,1824.0,20240600,20240900
2024-04-08 23:00:00,1702.0,1810.0,20240600,20240900
2024-04-09 23:00:00,1730.0,1796.0,20240600,20240900
2024-04-10 23:00:00,1689.0,1770.0,20240600,20240900
2024-04-11 23:00:00,1696.0,1799.0,20240600,20240900
2024-04-12 23:00:00,1717.0,1742.0,20240600,20240900
2024-04-15 23:00:00,1711.0,1770.0,20240600,20240900
2024-04-16 23:00:00,1700.0,1814.0,20240600,20240900
2024-04-17 23:00:00,1690.0,1766.0,20240600,20240900
2024-04-18 23:00:00,1680.0,1731.0,20240600,20240900
2024-04-19 23:00:00,1675.0,1773.0,20240600,20240900
2024-04-22 23:00:00,1690.0,1769.0,20240600,20240900
2024-04-23 23:00:00,1678.0,1769.0,20240600,20240900
2024-04-24 23:00:00,1652.0,1769.0,20240600,20240900
2024-04-25 23:00:00,1670.0,1735.0,20240600,20240900
2024-04-26 23:00:00,1677.0,1754.0,20240600,20240900
2024-04-27 23:00:00,1730.0,1810.0,20240600,20240900
2024-04-29 23:00:00,1835.0,1894.0,20240600,20240900
2024-04-30 23:00:00,1849.0,1911.0,20240600,20240900
2024-05-02 23:00:00,1844.0,1900.0,20240600,20240900
2024-05-03 23:00:00,1819.0,1909.0,20240600,20240900
2024-05-06 23:00:00,1865.0,1951.0,20240600,20240900
2024-05-07 23:00:00,1854.0,1970.0,20240600,20240900
2024-05-08 23:00:00,1869.0,1975.0,20240600,20240900
2024-05-10 23:00:00,1889.0,1965.0,20240600,20240900
2024-05-13 23:00:00,1918.0,2036.0,20240600,20240900
2024-05-14 23:00:00,1893.0,2008.0,20240600,20240900
2024-05-15 23:00:00,1897.0,1948.0,20240600,20240900
2024-05-16 23:00:00,1885.0,2000.0,20240600,20240900
2024-05-17 23:00:00,1817.0,1908.0,20240600,20240900
2024-05-20 23:00:00,1846.0,1950.0,20240600,20240900
2024-05-21 23:00:00,1845.0,1947.0,20240600,20240900
2024-05-22 23:00:00,1836.0,1920.0,20240600,20240900
2024-05-23 23:00:00,1801.0,1854.0,20240600,20240900
2024-05-24 23:00:00,1761.0,1850.0,20240600,20240900
2024-05-27 23:00:00,1710.0,1842.0,20240600,20240900
2024-05-28 23:00:00,1751.0,1816.0,20240600,20240900
2024-05-29 23:00:00,1734.0,1833.0,20240600,20240900
2024-05-30 23:00:00,1717.0,1813.0,20240600,20240900
2024-05-31 23:00:00,1700.0,1772.0,20240600,20240900
2024-06-03 23:00:00,1658.0,1751.0,20240600,20240900
2024-06-04 23:00:00,1746.0,1819.0,20240600,20240900
2024-06-05 23:00:00,1745.0,1829.0,20240600,20240900
2024-06-06 23:00:00,1732.0,1797.0,20240600,20240900
2024-06-07 23:00:00,1755.0,1821.0,20240600,20240900
2024-06-10 23:00:00,1722.0,1824.0,20240600,20240900
2024-06-11 23:00:00,1714.0,1787.0,20240600,20240900
2024-06-13 23:00:00,1719.0,1817.0,20240600,20240900
2024-06-14 23:00:00,1721.0,1793.0,20240600,20240900
2024-06-17 23:00:00,1761.0,1761.0,20240900,20241200
2024-06-18 23:00:00,1706.0,1706.0,20240900,20241200
2024-06-19 23:00:00,1663.0,1773.0,20240900,20241200
2024-06-20 23:00:00,1703.0,1773.0,20240900,20241200
2024-06-21 23:00:00,1674.0,1773.0,20240900,20241200
2024-06-24 23:00:00,1629.0,1773.0,20240900,20241200
2024-06-25 23:00:00,1588.0,1552.0,20240900,20241200
2024-06-26 23:00:00,1581.0,1564.0,20240900,20241200
2024-06-27 23:00:00,1524.0,1503.0,20240900,20241200
2024-06-28 23:00:00,1497.0,1560.0,20240900,20241200
2024-07-01 23:00:00,1548.0,1554.0,20240900,20241200
2024-07-02 23:00:00,1560.0,1545.0,20240900,20241200
2024-07-03 23:00:00,1588.0,1598.0,20240900,20241200
2024-07-04 23:00:00,1522.0,1555.0,20240900,20241200
2024-07-05 23:00:00,1501.0,1570.0,20240900,20241200
2024-07-08 23:00:00,1503.0,1481.0,20240900,20241200
2024-07-09 23:00:00,1428.0,1566.0,20240900,20241200
2024-07-10 23:00:00,1397.0,1390.0,20240900,20241200
2024-07-11 23:00:00,1434.0,1404.0,20240900,20241200
2024-07-12 23:00:00,1426.0,1404.0,20240900,20241200
2024-07-15 23:00:00,1440.0,1404.0,20240900,20241200
2024-07-16 23:00:00,1460.0,1430.0,20240900,20241200
2024-07-17 23:00:00,1448.0,1417.0,20240900,20241200
2024-07-18 23:00:00,1506.0,1501.0,20240900,20241200
2024-07-19 23:00:00,1515.0,1534.0,20240900,20241200
2024-07-22 23:00:00,1514.0,1545.0,20240900,20241200
2024-07-23 23:00:00,1513.0,1566.0,20240900,20241200
2024-07-24 23:00:00,1500.0,1566.0,20240900,20241200
2024-07-25 23:00:00,1486.0,1555.0,20240900,20241200
2024-07-26 23:00:00,1439.0,1506.0,20240900,20241200
2024-07-29 23:00:00,1440.0,1492.0,20240900,20241200
2024-07-30 23:00:00,1455.0,1480.0,20240900,20241200
2024-07-31 23:00:00,1492.0,1480.0,20240900,20241200
2024-08-01 23:00:00,1480.0,1544.0,20240900,20241200
2024-08-02 23:00:00,1488.0,1500.0,20240900,20241200
2024-08-05 23:00:00,1444.0,1460.0,20240900,20241200
2024-08-06 23:00:00,1468.0,1470.0,20240900,20241200
2024-08-07 23:00:00,1527.0,1501.0,20240900,20241200
2024-08-08 23:00:00,1568.0,1565.0,20240900,20241200
2024-08-09 23:00:00,1567.0,1578.0,20240900,20241200
2024-08-12 23:00:00,1570.0,1545.0,20240900,20241200
2024-08-13 23:00:00,1602.0,1603.0,20240900,20241200
2024-08-14 23:00:00,1570.0,1603.0,20240900,20241200
2024-08-15 23:00:00,1573.0,1566.0,20240900,20241200
2024-08-16 23:00:00,1549.0,1563.0,20240900,20241200
2024-08-19 23:00:00,1521.0,1545.0,20240900,20241200
2024-08-20 23:00:00,1509.0,1499.0,20240900,20241200
2024-08-21 23:00:00,1524.0,1491.0,20240900,20241200
2024-08-22 23:00:00,1511.0,1500.0,20240900,20241200
2024-08-23 23:00:00,1430.0,1434.0,20240900,20241200
2024-08-26 23:00:00,1490.0,1489.0,20240900,20241200
2024-08-27 23:00:00,1487.0,1454.0,20240900,20241200
2024-08-28 23:00:00,1503.0,1490.0,20240900,20241200
2024-08-29 23:00:00,1499.0,1461.0,20240900,20241200
2024-08-30 23:00:00,1511.0,1485.0,20240900,20241200
2024-09-02 23:00:00,1374.0,1425.0,20240900,20241200
2024-09-03 23:00:00,1389.0,1409.0,20240900,20241200
2024-09-04 23:00:00,1437.0,1440.0,20240900,20241200
2024-09-05 23:00:00,1422.0,1444.0,20240900,20241200
2024-09-06 23:00:00,1412.0,1436.0,20240900,20241200
