index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2024-04-22 23:00:00,32223.0,30597.0,20240600,20240900
2024-04-23 23:00:00,31695.0,30086.0,20240600,20240900
2024-04-24 23:00:00,31659.0,30035.0,20240600,20240900
2024-04-25 23:00:00,31672.0,30105.0,20240600,20240900
2024-04-26 23:00:00,31766.0,30184.0,20240600,20240900
2024-04-27 23:00:00,31710.0,30112.0,20240600,20240900
2024-04-29 23:00:00,31594.0,30011.0,20240600,20240900
2024-04-30 23:00:00,31606.0,30021.0,20240600,20240900
2024-05-02 23:00:00,31388.0,29805.0,20240600,20240900
2024-05-03 23:00:00,31455.0,29853.0,20240600,20240900
2024-05-06 23:00:00,31285.0,29688.0,20240600,20240900
2024-05-07 23:00:00,31460.0,29862.0,20240600,20240900
2024-05-08 23:00:00,31750.0,30172.0,20240600,20240900
2024-05-10 23:00:00,31951.0,30363.0,20240600,20240900
2024-05-13 23:00:00,32153.0,30564.0,20240600,20240900
2024-05-14 23:00:00,32412.0,30850.0,20240600,20240900
2024-05-15 23:00:00,32606.0,31055.0,20240600,20240900
2024-05-16 23:00:00,32755.0,31270.0,20240600,20240900
2024-05-17 23:00:00,32868.0,31491.0,20240600,20240900
2024-05-20 23:00:00,32551.0,31308.0,20240600,20240900
2024-05-21 23:00:00,32391.0,31084.0,20240600,20240900
2024-05-22 23:00:00,32722.0,31417.0,20240600,20240900
2024-05-23 23:00:00,32789.0,31519.0,20240600,20240900
2024-05-24 23:00:00,32459.0,31274.0,20240600,20240900
2024-05-27 23:00:00,31904.0,30676.0,20240600,20240900
2024-05-28 23:00:00,32058.0,30702.0,20240600,20240900
2024-05-29 23:00:00,32288.0,30780.0,20240600,20240900
2024-05-30 23:00:00,32020.0,30617.0,20240600,20240900
2024-05-31 23:00:00,31653.0,30200.0,20240600,20240900
2024-06-03 23:00:00,31185.0,29603.0,20240600,20240900
2024-06-04 23:00:00,31620.0,30041.0,20240600,20240900
2024-06-05 23:00:00,31745.0,30191.0,20240600,20240900
2024-06-06 23:00:00,31438.0,29860.0,20240600,20240900
2024-06-07 23:00:00,32182.0,30620.0,20240600,20240900
2024-06-10 23:00:00,31932.0,30360.0,20240600,20240900
2024-06-11 23:00:00,31887.0,30320.0,20240600,20240900
2024-06-13 23:00:00,31838.0,30365.0,20240600,20240900
2024-06-14 23:00:00,32078.0,30668.0,20240600,20240900
2024-06-17 23:00:00,30382.0,31571.0,20240900,20241200
2024-06-18 23:00:00,30039.0,31160.0,20240900,20241200
2024-06-19 23:00:00,29299.0,30382.0,20240900,20241200
2024-06-20 23:00:00,29709.0,30630.0,20240900,20241200
2024-06-21 23:00:00,29687.0,30780.0,20240900,20241200
2024-06-24 23:00:00,29969.0,31035.0,20240900,20241200
2024-06-25 23:00:00,30294.0,31402.0,20240900,20241200
2024-06-26 23:00:00,30731.0,31879.0,20240900,20241200
2024-06-27 23:00:00,31086.0,32310.0,20240900,20241200
2024-06-28 23:00:00,30880.0,32125.0,20240900,20241200
2024-07-01 23:00:00,30941.0,32188.0,20240900,20241200
2024-07-02 23:00:00,31115.0,32349.0,20240900,20241200
2024-07-03 23:00:00,31046.0,32295.0,20240900,20241200
2024-07-04 23:00:00,30490.0,31750.0,20240900,20241200
2024-07-05 23:00:00,30515.0,31760.0,20240900,20241200
2024-07-08 23:00:00,30378.0,31638.0,20240900,20241200
2024-07-09 23:00:00,29829.0,31080.0,20240900,20241200
2024-07-10 23:00:00,29487.0,30761.0,20240900,20241200
2024-07-11 23:00:00,30552.0,31850.0,20240900,20241200
2024-07-12 23:00:00,30212.0,31512.0,20240900,20241200
2024-07-15 23:00:00,29301.0,30613.0,20240900,20241200
2024-07-16 23:00:00,29249.0,30550.0,20240900,20241200
2024-07-17 23:00:00,29434.0,30729.0,20240900,20241200
2024-07-18 23:00:00,29877.0,31164.0,20240900,20241200
2024-07-19 23:00:00,29953.0,31268.0,20240900,20241200
2024-07-22 23:00:00,30305.0,31623.0,20240900,20241200
2024-07-23 23:00:00,30243.0,31550.0,20240900,20241200
2024-07-24 23:00:00,30494.0,31820.0,20240900,20241200
2024-07-25 23:00:00,30600.0,31918.0,20240900,20241200
2024-07-26 23:00:00,30131.0,31443.0,20240900,20241200
2024-07-29 23:00:00,29512.0,30841.0,20240900,20241200
2024-07-30 23:00:00,29894.0,31228.0,20240900,20241200
2024-07-31 23:00:00,29608.0,30924.0,20240900,20241200
2024-08-01 23:00:00,29655.0,30963.0,20240900,20241200
2024-08-02 23:00:00,29253.0,30562.0,20240900,20241200
2024-08-05 23:00:00,28353.0,29697.0,20240900,20241200
2024-08-06 23:00:00,28553.0,29887.0,20240900,20241200
2024-08-07 23:00:00,28932.0,30250.0,20240900,20241200
2024-08-08 23:00:00,28846.0,30149.0,20240900,20241200
2024-08-09 23:00:00,28746.0,30043.0,20240900,20241200
2024-08-12 23:00:00,28611.0,29897.0,20240900,20241200
2024-08-13 23:00:00,28866.0,30165.0,20240900,20241200
2024-08-14 23:00:00,28649.0,29944.0,20240900,20241200
2024-08-15 23:00:00,28210.0,29515.0,20240900,20241200
2024-08-16 23:00:00,28185.0,29490.0,20240900,20241200
2024-08-19 23:00:00,27279.0,28598.0,20240900,20241200
2024-08-20 23:00:00,26933.0,28245.0,20240900,20241200
2024-08-21 23:00:00,27063.0,28365.0,20240900,20241200
2024-08-22 23:00:00,26744.0,28034.0,20240900,20241200
2024-08-23 23:00:00,26097.0,27403.0,20240900,20241200
2024-08-26 23:00:00,26832.0,28109.0,20240900,20241200
2024-08-27 23:00:00,26388.0,27684.0,20240900,20241200
2024-08-28 23:00:00,26477.0,27733.0,20240900,20241200
2024-08-29 23:00:00,26291.0,27572.0,20240900,20241200
2024-08-30 23:00:00,25898.0,27178.0,20240900,20241200
2024-09-02 23:00:00,24810.0,26122.0,20240900,20241200
2024-09-03 23:00:00,24493.0,25790.0,20240900,20241200
2024-09-04 23:00:00,25238.0,26550.0,20240900,20241200
2024-09-05 23:00:00,25493.0,26784.0,20240900,20241200
2024-09-06 23:00:00,25528.0,26817.0,20240900,20241200
2024-09-09 23:00:00,26454.0,27749.0,20240900,20241200
2024-09-10 23:00:00,26140.0,27455.0,20240900,20241200
2024-09-11 23:00:00,26170.0,27484.0,20240900,20241200
2024-09-12 23:00:00,25488.0,26722.0,20240900,20241200
2024-09-13 23:00:00,25927.0,27138.0,20240900,20241200
2024-09-16 23:00:00,26444.0,27710.0,20240900,20241200
2024-09-17 23:00:00,26695.0,27982.0,20240900,20241200
2024-09-18 23:00:00,26565.0,27837.0,20240900,20241200
2024-09-19 23:00:00,27723.0,28975.0,20241200,20250300
2024-09-20 23:00:00,28178.0,29438.0,20241200,20250300
2024-09-23 23:00:00,28476.0,29767.0,20241200,20250300
2024-09-24 23:00:00,28518.0,29785.0,20241200,20250300
2024-09-25 23:00:00,28021.0,29322.0,20241200,20250300
2024-09-26 23:00:00,27787.0,29098.0,20241200,20250300
2024-09-27 23:00:00,28053.0,29345.0,20241200,20250300
2024-09-30 23:00:00,28251.0,29606.0,20241200,20250300
2024-10-01 23:00:00,27720.0,29030.0,20241200,20250300
2024-10-02 23:00:00,27021.0,28320.0,20241200,20250300
2024-10-03 23:00:00,27336.0,28633.0,20241200,20250300
2024-10-04 23:00:00,27438.0,28720.0,20241200,20250300
2024-10-07 23:00:00,27290.0,28556.0,20241200,20250300
2024-10-08 23:00:00,27273.0,28558.0,20241200,20250300
2024-10-09 23:00:00,26930.0,28222.0,20241200,20250300
2024-10-10 23:00:00,26922.0,28224.0,20241200,20250300
2024-10-11 23:00:00,26683.0,27994.0,20241200,20250300
2024-10-14 23:00:00,27031.0,28297.0,20241200,20250300
2024-10-15 23:00:00,27171.0,28416.0,20241200,20250300
2024-10-16 23:00:00,26787.0,28072.0,20241200,20250300
2024-10-17 23:00:00,26608.0,27890.0,20241200,20250300
2024-10-18 23:00:00,26502.0,27777.0,20241200,20250300
2024-10-21 23:00:00,26660.0,27931.0,20241200,20250300
2024-10-22 23:00:00,26409.0,27670.0,20241200,20250300
2024-10-23 23:00:00,26165.0,27467.0,20241200,20250300
2024-10-24 23:00:00,26047.0,27383.0,20241200,20250300
2024-10-25 23:00:00,25452.0,26801.0,20241200,20250300
2024-10-28 23:00:00,25026.0,26385.0,20241200,20250300
2024-10-29 23:00:00,24994.0,26350.0,20241200,20250300
2024-10-30 23:00:00,25200.0,26488.0,20241200,20250300
2024-10-31 23:00:00,24548.0,25871.0,20241200,20250300
2024-11-01 23:00:00,24525.0,25836.0,20241200,20250300
2024-11-02 23:00:00,24522.0,25857.0,20241200,20250300
2024-11-05 23:00:00,24559.0,25885.0,20241200,20250300
2024-11-06 23:00:00,24929.0,26240.0,20241200,20250300
2024-11-07 23:00:00,25422.0,26747.0,20241200,20250300
2024-11-08 23:00:00,25854.0,27188.0,20241200,20250300
2024-11-11 23:00:00,26620.0,27944.0,20241200,20250300
2024-11-12 23:00:00,26136.0,27507.0,20241200,20250300
2024-11-13 23:00:00,26420.0,27785.0,20241200,20250300
2024-11-14 23:00:00,25470.0,26825.0,20241200,20250300
2024-11-15 23:00:00,25808.0,27189.0,20241200,20250300
2024-11-18 23:00:00,25564.0,26940.0,20241200,20250300
2024-11-19 23:00:00,24436.0,25841.0,20241200,20250300
2024-11-20 23:00:00,24149.0,25531.0,20241200,20250300
2024-11-21 23:00:00,23965.0,25292.0,20241200,20250300
2024-11-22 23:00:00,23890.0,25235.0,20241200,20250300
2024-11-25 23:00:00,23369.0,24700.0,20241200,20250300
2024-11-26 23:00:00,22571.0,23850.0,20241200,20250300
2024-11-27 23:00:00,22500.0,23558.0,20241200,20250300
2024-11-28 23:00:00,23178.0,24402.0,20241200,20250300
2024-11-29 23:00:00,23829.0,25067.0,20241200,20250300
2024-12-02 23:00:00,23850.0,25080.0,20241200,20250300
2024-12-03 23:00:00,23366.0,24658.0,20241200,20250300
2024-12-04 23:00:00,22957.0,24233.0,20241200,20250300
2024-12-05 23:00:00,23369.0,24633.0,20241200,20250300
2024-12-06 23:00:00,23876.0,25142.0,20241200,20250300
2024-12-09 23:00:00,23910.0,25222.0,20241200,20250300
2024-12-10 23:00:00,23210.0,24540.0,20241200,20250300
2024-12-11 23:00:00,23193.0,24484.0,20241200,20250300
2024-12-12 23:00:00,23043.0,24380.0,20241200,20250300
2024-12-13 23:00:00,23012.0,24301.0,20241200,20250300
2024-12-16 23:00:00,22484.0,23826.0,20241200,20250300
2024-12-17 23:00:00,22491.0,23803.0,20241200,20250300
2024-12-18 23:00:00,22647.0,23993.0,20241200,20250300
2024-12-19 23:00:00,22800.0,24275.0,20241200,20250300
2024-12-20 23:00:00,27108.0,27999.0,20250300,20250600
2024-12-23 23:00:00,27857.0,28250.0,20250300,20250600
2024-12-24 23:00:00,27761.0,28331.0,20250300,20250600
2024-12-25 23:00:00,28255.0,28836.0,20250300,20250600
2024-12-26 23:00:00,28341.0,28816.0,20250300,20250600
2024-12-27 23:00:00,28294.0,28492.0,20250300,20250600
2024-12-28 23:00:00,28307.0,28692.0,20250300,20250600
2024-12-30 23:00:00,29100.0,29287.0,20250300,20250600
2025-01-03 23:00:00,28367.0,28810.0,20250300,20250600
2025-01-06 23:00:00,28287.0,28747.0,20250300,20250600
2025-01-08 23:00:00,28764.0,29138.0,20250300,20250600
2025-01-09 23:00:00,28214.0,29018.0,20250300,20250600
2025-01-10 23:00:00,28895.0,29520.0,20250300,20250600
2025-01-13 23:00:00,29296.0,29854.0,20250300,20250600
2025-01-14 23:00:00,29053.0,29655.0,20250300,20250600
2025-01-15 23:00:00,28677.0,29300.0,20250300,20250600
2025-01-16 23:00:00,29266.0,29943.0,20250300,20250600
2025-01-17 23:00:00,29430.0,30181.0,20250300,20250600
2025-01-20 23:00:00,28967.0,29826.0,20250300,20250600
2025-01-21 23:00:00,29069.0,29871.0,20250300,20250600
2025-01-22 23:00:00,29353.0,30091.0,20250300,20250600
2025-01-23 23:00:00,28745.0,29501.0,20250300,20250600
2025-01-24 23:00:00,29017.0,29792.0,20250300,20250600
2025-01-27 23:00:00,28460.0,29262.0,20250300,20250600
2025-01-28 23:00:00,28697.0,29333.0,20250300,20250600
2025-01-29 23:00:00,28976.0,29584.0,20250300,20250600
2025-01-30 23:00:00,29095.0,29664.0,20250300,20250600
2025-01-31 23:00:00,28795.0,29459.0,20250300,20250600
2025-02-03 23:00:00,28632.0,29394.0,20250300,20250600
2025-02-04 23:00:00,28462.0,29258.0,20250300,20250600
2025-02-05 23:00:00,28748.0,29498.0,20250300,20250600
2025-02-06 23:00:00,29485.0,30436.0,20250300,20250600
2025-02-07 23:00:00,29342.0,30261.0,20250300,20250600
2025-02-10 23:00:00,30056.0,31106.0,20250300,20250600
2025-02-11 23:00:00,30030.0,31165.0,20250300,20250600
2025-02-12 23:00:00,30038.0,31237.0,20250300,20250600
