index,price
2023-09-19,
2023-09-20,34.0
2023-09-21,-28.0
2023-09-22,63.0
2023-09-25,-12.0
2023-09-26,39.0
2023-09-27,-16.0
2023-09-28,55.0
2023-09-29,-18.0
2023-10-02,-1.0
2023-10-03,-29.0
2023-10-04,-6.0
2023-10-05,-58.0
2023-10-06,-23.0
2023-10-09,78.0
2023-10-10,26.0
2023-10-11,11.0
2023-10-12,-6.0
2023-10-13,-14.0
2023-10-16,-2.0
2023-10-17,58.0
2023-10-18,-36.0
2023-10-19,2.0
2023-10-20,-41.0
2023-10-23,44.0
2023-10-24,-50.0
2023-10-25,4.0
2023-10-26,-27.0
2023-10-27,-8.0
2023-10-30,-15.0
2023-10-31,27.0
2023-11-01,10.0
2023-11-02,4.0
2023-11-03,-20.0
2023-11-06,47.0
2023-11-07,31.0
2023-11-08,17.0
2023-11-09,-54.0
2023-11-10,29.0
2023-11-13,56.0
2023-11-14,-32.0
2023-11-15,9.0
2023-11-16,1.0
2023-11-17,28.0
2023-11-20,-6.0
2023-11-21,10.0
2023-11-22,65.0
2023-11-23,19.0
2023-11-24,20.0
2023-11-27,-97.0
2023-11-28,3.0
2023-11-29,-13.0
2023-11-30,-65.0
2023-12-01,-26.0
2023-12-04,19.0
2023-12-05,-6.0
2023-12-06,-65.0
2023-12-07,19.0
2023-12-08,10.0
2023-12-11,-49.0
2023-12-12,-6.0
2023-12-13,-34.0
2023-12-14,-56.0
2023-12-15,36.0
2023-12-18,60.0
2023-12-19,-31.0
2023-12-20,31.0
2023-12-21,-37.0
2023-12-22,19.0
2023-12-25,44.0
2023-12-26,-26.0
2023-12-27,74.0
2023-12-28,-19.0
2023-12-29,-3.0
2024-01-01,
2024-01-02,
2024-01-03,
2024-01-04,-6.0
2024-01-05,-20.0
2024-01-08,9.0
2024-01-09,8.0
2024-01-10,-5.0
2024-01-11,-21.0
2024-01-12,1.0
2024-01-15,-16.0
2024-01-16,3.0
2024-01-17,114.0
2024-01-18,28.0
2024-01-19,-14.0
2024-01-22,38.0
2024-01-23,45.0
2024-01-24,58.0
2024-01-25,-36.0
2024-01-26,10.0
2024-01-29,-7.0
2024-01-30,-32.0
2024-01-31,43.0
2024-02-01,-2.0
2024-02-02,55.0
2024-02-05,41.0
2024-02-06,-4.0
2024-02-07,84.0
2024-02-08,-78.0
2024-02-09,-26.0
2024-02-12,-16.0
2024-02-13,46.0
2024-02-14,-5.0
2024-02-15,50.0
2024-02-16,-24.0
2024-02-19,13.0
2024-02-20,-60.0
2024-02-21,-55.0
2024-02-22,17.0
