index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2023-09-19 23:00:00,6749.0,6749.0,20231200,20240300
2023-09-20 23:00:00,6807.0,6711.0,20231200,20240300
2023-09-21 23:00:00,6720.0,6591.0,20231200,20240300
2023-09-22 23:00:00,6746.0,6500.0,20231200,20240300
2023-09-25 23:00:00,6700.0,6566.0,20231200,20240300
2023-09-26 23:00:00,6713.0,6719.0,20231200,20240300
2023-09-27 23:00:00,6778.0,6506.0,20231200,20240300
2023-09-28 23:00:00,6910.0,6433.0,20231200,20240300
2023-09-29 23:00:00,7148.0,6611.0,20231200,20240300
2023-10-02 23:00:00,7200.0,6700.0,20231200,20240300
2023-10-03 23:00:00,7222.0,6700.0,20231200,20240300
2023-10-04 23:00:00,7170.0,6700.0,20231200,20240300
2023-10-05 23:00:00,7184.0,6702.0,20231200,20240300
2023-10-06 23:00:00,7170.0,6706.0,20231200,20240300
2023-10-09 23:00:00,7297.0,6808.0,20231200,20240300
2023-10-10 23:00:00,7269.0,6864.0,20231200,20240300
2023-10-11 23:00:00,7288.0,6881.0,20231200,20240300
2023-10-12 23:00:00,7229.0,6810.0,20231200,20240300
2023-10-13 23:00:00,7309.0,6861.0,20231200,20240300
2023-10-16 23:00:00,7489.0,7115.0,20231200,20240300
2023-10-17 23:00:00,7596.0,7165.0,20231200,20240300
2023-10-18 23:00:00,7556.0,7201.0,20231200,20240300
2023-10-19 23:00:00,7532.0,7310.0,20231200,20240300
2023-10-20 23:00:00,7603.0,7367.0,20231200,20240300
2023-10-23 23:00:00,7633.0,7323.0,20231200,20240300
2023-10-24 23:00:00,7614.0,7161.0,20231200,20240300
2023-10-25 23:00:00,7706.0,7171.0,20231200,20240300
2023-10-26 23:00:00,7647.0,7251.0,20231200,20240300
2023-10-27 23:00:00,7663.0,7300.0,20231200,20240300
2023-10-30 23:00:00,7777.0,7290.0,20231200,20240300
2023-10-31 23:00:00,7886.0,7428.0,20231200,20240300
2023-11-01 23:00:00,8003.0,7381.0,20231200,20240300
2023-11-02 23:00:00,7985.0,7700.0,20231200,20240300
2023-11-03 23:00:00,8019.0,7697.0,20231200,20240300
2023-11-06 23:00:00,8142.0,7605.0,20231200,20240300
2023-11-07 23:00:00,8212.0,7782.0,20231200,20240300
2023-11-08 23:00:00,8166.0,7750.0,20231200,20240300
2023-11-09 23:00:00,8585.0,7850.0,20231200,20240300
2023-11-10 23:00:00,8620.0,7899.0,20231200,20240300
2023-11-13 23:00:00,8768.0,7952.0,20231200,20240300
2023-11-14 23:00:00,8690.0,7861.0,20231200,20240300
2023-11-15 23:00:00,8614.0,7804.0,20231200,20240300
2023-11-16 23:00:00,8545.0,7728.0,20231200,20240300
2023-11-17 23:00:00,8539.0,7800.0,20231200,20240300
2023-11-20 23:00:00,8588.0,7729.0,20231200,20240300
2023-11-21 23:00:00,8560.0,7726.0,20231200,20240300
2023-11-22 23:00:00,8613.0,7770.0,20231200,20240300
2023-11-23 23:00:00,8678.0,7882.0,20231200,20240300
2023-11-24 23:00:00,8664.0,7789.0,20231200,20240300
2023-11-27 23:00:00,8720.0,7915.0,20231200,20240300
2023-11-28 23:00:00,8687.0,7846.0,20231200,20240300
2023-11-29 23:00:00,8662.0,7800.0,20231200,20240300
2023-11-30 23:00:00,8774.0,7872.0,20231200,20240300
2023-12-01 23:00:00,8672.0,7841.0,20231200,20240300
2023-12-04 23:00:00,8649.0,7753.0,20231200,20240300
2023-12-05 23:00:00,8676.0,7777.0,20231200,20240300
2023-12-06 23:00:00,8610.0,7741.0,20231200,20240300
2023-12-07 23:00:00,8514.0,7556.0,20231200,20240300
2023-12-08 23:00:00,8586.0,7667.0,20231200,20240300
2023-12-11 23:00:00,8586.0,7550.0,20231200,20240300
2023-12-12 23:00:00,8484.0,7616.0,20231200,20240300
2023-12-13 23:00:00,8425.0,7460.0,20231200,20240300
2023-12-14 23:00:00,8338.0,7283.0,20231200,20240300
2023-12-15 23:00:00,8529.0,7500.0,20231200,20240300
2023-12-18 23:00:00,7660.0,7660.0,20240300,20240600
2023-12-19 23:00:00,7725.0,7984.0,20240300,20240600
2023-12-20 23:00:00,8040.0,7984.0,20240300,20240600
2023-12-21 23:00:00,8106.0,8236.0,20240300,20240600
2023-12-22 23:00:00,8125.0,8498.0,20240300,20240600
2023-12-25 23:00:00,8245.0,8500.0,20240300,20240600
2023-12-26 23:00:00,8438.0,8650.0,20240300,20240600
2023-12-27 23:00:00,8556.0,8601.0,20240300,20240600
2023-12-28 23:00:00,8455.0,8679.0,20240300,20240600
2023-12-29 23:00:00,8509.0,8406.0,20240300,20240600
2024-01-03 23:00:00,8486.0,8711.0,20240300,20240600
2024-01-04 23:00:00,8524.0,8765.0,20240300,20240600
2024-01-05 23:00:00,8491.0,8765.0,20240300,20240600
2024-01-08 23:00:00,8393.0,8600.0,20240300,20240600
2024-01-09 23:00:00,8483.0,8765.0,20240300,20240600
2024-01-10 23:00:00,8740.0,8920.0,20240300,20240600
2024-01-11 23:00:00,8707.0,8812.0,20240300,20240600
2024-01-12 23:00:00,8725.0,8960.0,20240300,20240600
2024-01-15 23:00:00,8699.0,8900.0,20240300,20240600
2024-01-16 23:00:00,8661.0,8788.0,20240300,20240600
2024-01-17 23:00:00,8692.0,8704.0,20240300,20240600
2024-01-18 23:00:00,8672.0,8765.0,20240300,20240600
2024-01-19 23:00:00,8685.0,8800.0,20240300,20240600
2024-01-22 23:00:00,8615.0,8782.0,20240300,20240600
2024-01-23 23:00:00,8516.0,8690.0,20240300,20240600
2024-01-24 23:00:00,8350.0,8650.0,20240300,20240600
2024-01-25 23:00:00,8258.0,8612.0,20240300,20240600
2024-01-26 23:00:00,8358.0,8789.0,20240300,20240600
2024-01-29 23:00:00,8417.0,8780.0,20240300,20240600
2024-01-30 23:00:00,8365.0,8670.0,20240300,20240600
2024-01-31 23:00:00,8356.0,8621.0,20240300,20240600
2024-02-01 23:00:00,8380.0,8616.0,20240300,20240600
2024-02-02 23:00:00,8355.0,8621.0,20240300,20240600
2024-02-05 23:00:00,8476.0,8634.0,20240300,20240600
2024-02-06 23:00:00,8505.0,8661.0,20240300,20240600
2024-02-07 23:00:00,8537.0,8663.0,20240300,20240600
2024-02-08 23:00:00,8478.0,8675.0,20240300,20240600
2024-02-09 23:00:00,8414.0,8585.0,20240300,20240600
