index,price
2023-09-19,120.0292544998413
2023-09-20,120.0292544998413
2023-09-21,120.0292544998413
2023-09-22,120.0292544998413
2023-09-25,120.0292544998413
2023-09-26,120.0292544998413
2023-09-27,120.0292544998413
2023-09-28,120.0292544998413
2023-09-29,120.0292544998413
2023-10-02,120.0292544998413
2023-10-03,120.0292544998413
2023-10-04,113.96357870787078
2023-10-05,115.85272594922864
2023-10-06,144.1993209688967
2023-10-09,141.17961007014486
2023-10-10,137.41103860156628
2023-10-11,147.8178741462997
2023-10-12,150.85143651720918
2023-10-13,149.01171816454976
2023-10-16,145.12842905528413
2023-10-17,141.92191331597758
2023-10-18,138.642766473551
2023-10-19,135.35897423009436
2023-10-20,132.24689702097197
2023-10-23,129.1039700787179
2023-10-24,127.14806895491648
2023-10-25,124.97133578014635
2023-10-26,121.73824890485645
2023-10-27,134.4759382466409
2023-10-30,132.2202260215924
2023-10-31,129.11028777426264
2023-11-01,126.14456322267344
2023-11-02,124.66273736603475
2023-11-03,122.17366230724538
2023-11-06,125.61110082545403
2023-11-07,122.94405106666916
2023-11-08,120.26444257268238
2023-11-09,118.30359060199645
2023-11-10,119.16729316175649
2023-11-13,117.8702957159752
2023-11-14,117.14518356639863
2023-11-15,114.65845632987612
2023-11-16,112.96390917572077
2023-11-17,111.05711177153874
2023-11-20,108.92633434587773
2023-11-21,107.56403476403203
2023-11-22,105.39914111888962
2023-11-23,103.30489547089921
2023-11-24,101.18271922673605
2023-11-27,99.14111406116587
2023-11-28,99.00135563404028
2023-11-29,98.14021108670066
2023-11-30,105.98423935391567
2023-12-01,104.53897779894498
2023-12-04,102.6181087155039
2023-12-05,102.48110577548664
2023-12-06,101.37359438480081
2023-12-07,99.7594515003367
2023-12-08,98.1525685463713
2023-12-11,96.25764122204023
2023-12-12,98.12516221874526
2023-12-13,96.30951439601198
2023-12-14,94.48064024618466
2023-12-15,95.4650326363739
2023-12-18,96.49730529188085
2023-12-19,95.20541653400977
2023-12-20,95.70657174088461
2023-12-21,101.10630085659537
2023-12-22,99.99163481567894
2023-12-25,100.81662999127046
2023-12-26,99.31666283630071
2023-12-27,97.84947628652364
2023-12-28,97.88911737718576
2023-12-29,98.3032916289964
2024-01-01,98.20713354086192
2024-01-02,98.1138893727124
2024-01-03,98.0234286505187
2024-01-04,96.41718957997297
2024-01-05,94.81375479494983
2024-01-08,105.44783269682944
2024-01-09,105.45597383218953
2024-01-10,103.6181886942835
2024-01-11,102.05855481208647
2024-01-12,99.95585012308206
2024-01-15,99.7415704217019
2024-01-16,104.22065652612399
2024-01-17,102.96786758206623
2024-01-18,101.50213693913156
2024-01-19,99.90174254953993
2024-01-22,101.51164125675623
2024-01-23,99.58582496992264
2024-01-24,97.70742869076467
2024-01-25,95.91820409749748
2024-01-26,94.51196716010934
2024-01-29,92.87821964367474
2024-01-30,91.12325631990934
2024-01-31,89.43461128497485
2024-02-01,88.15387648976244
2024-02-02,91.29611057742417
2024-02-05,89.68390554413318
2024-02-06,94.38090670555172
2024-02-07,92.97272689552159
2024-02-08,93.81126266135594
2024-02-09,92.12767235704027
2024-02-12,102.98345356188294
2024-02-13,104.28687590192241
2024-02-14,107.98968596938545
2024-02-15,116.7283124865932
2024-02-16,120.65517995378303
2024-02-19,118.85641235261664
2024-02-20,126.57270967865686
2024-02-21,133.50931327137928
2024-02-22,130.92434032599388
2024-02-23,131.05495744765773
2024-02-26,131.18308653944337
2024-02-27,129.0522167238927
2024-02-28,143.19594694861777
2024-02-29,140.32846549014877
2024-03-01,139.65756391543255
2024-03-04,138.46218853102562
2024-03-05,143.02443550866516
2024-03-06,144.34864910653056
2024-03-07,141.34841030423482
2024-03-08,141.4968334981804
2024-03-11,141.6426753135042
2024-03-12,138.29640442574456
2024-03-13,136.15733320382247
2024-03-14,142.03458922669546
2024-03-15,138.8119888573959
2024-03-18,136.5052479389969
2024-03-19,133.46951607719012
2024-03-20,134.8781650867411
2024-03-21,133.26846715227865
2024-03-22,134.43399940508147
2024-03-25,162.19943181863314
2024-03-26,158.6950960501054
2024-03-27,158.39199759388788
2024-03-28,155.13833384993524
2024-03-29,152.87338027456593
2024-04-01,152.1014574226666
2024-04-02,148.8656289472887
2024-04-03,146.06522785316642
2024-04-04,143.59645142498422
2024-04-05,141.2751555075034
2024-04-08,141.7016678847509
2024-04-09,139.83781783411226
2024-04-10,137.46355915355673
2024-04-11,134.9657836842926
2024-04-12,132.26920644874116
2024-04-15,129.96115471969466
2024-04-16,129.19130431850084
2024-04-17,132.1188106637575
2024-04-18,130.97106754454492
2024-04-19,128.48477916718173
2024-04-22,126.22603731760022
2024-04-23,127.4847029742042
2024-04-24,125.1681045508388
2024-04-25,123.42901093255139
2024-04-26,124.49376427103275
2024-04-29,122.16636816722288
2024-04-30,120.61632975213888
2024-05-01,120.61797346047547
2024-05-02,120.61959568086118
2024-05-03,118.70474820811975
2024-05-06,116.35622160071547
2024-05-07,114.08124438998247
2024-05-08,111.82252646565259
2024-05-09,111.7943193801086
2024-05-10,111.76646712864482
2024-05-13,110.90374434724627
2024-05-14,110.47051567773778
2024-05-15,108.68111461742095
2024-05-16,118.10781509955156
2024-05-17,156.06975416759008
2024-05-20,155.71576851302453
2024-05-21,157.3616268664819
2024-05-22,160.02416882752328
2024-05-23,157.6554242971027
2024-05-24,154.09496209997204
2024-05-27,151.9752256243484
2024-05-28,149.17651255459685
2024-05-29,146.92931196272548
2024-05-30,145.22906253616932
2024-05-31,148.59258120891997
2024-06-03,145.8500098560675
2024-06-04,142.8288230842242
2024-06-05,140.4187383557069
2024-06-06,137.5533913436381
2024-06-07,143.79338565968237
2024-06-10,156.0736703747711
2024-06-11,152.7851273864594
2024-06-12,152.87142478966024
2024-06-13,152.95677895309836
2024-06-14,149.41494512563725
2024-06-17,146.5964604221026
2024-06-18,146.4717610147723
2024-06-19,144.04767441587552
2024-06-20,170.30271363081513
2024-06-21,174.55172947175973
2024-06-24,171.07820773992282
2024-06-25,167.92083025721035
2024-06-26,167.47705453404822
2024-06-27,163.76623716473532
2024-06-28,161.26125298409966
2024-07-01,161.27764213863813
2024-07-02,157.89820658849007
2024-07-03,156.7135673005481
2024-07-04,158.8655531956795
2024-07-05,156.135369606664
2024-07-08,156.65823846542114
2024-07-09,155.53174795592443
2024-07-10,152.40566284925984
2024-07-11,157.55889123573965
2024-07-12,154.39979573241715
2024-07-15,153.0627938324431
2024-07-16,153.5434187556313
2024-07-17,150.43331629075527
2024-07-18,147.40270248535276
2024-07-19,144.69125597442684
2024-07-22,143.8177697279968
2024-07-23,141.09192936826693
2024-07-24,138.7318484239036
2024-07-25,136.0573592308275
2024-07-26,152.43621987711276
2024-07-29,167.97422734034782
2024-07-30,165.21620962749756
2024-07-31,162.5373703959317
2024-08-01,159.8110112273354
2024-08-02,156.699602947202
2024-08-05,153.58731579220716
2024-08-06,153.87620168008465
2024-08-07,156.86907862815963
2024-08-08,154.6757639872651
2024-08-09,154.80214035476706
2024-08-12,152.11108959838091
2024-08-13,152.73519471916853
2024-08-14,152.91209206077033
2024-08-15,151.64801779024177
2024-08-16,149.35211041124228
2024-08-19,152.66806655944873
2024-08-20,149.73255228728445
2024-08-21,148.05771627021923
