index,price
2023-09-19,
2023-09-20,-0.5689981456398635
2023-09-21,-0.25604916553793855
2023-09-22,2.7090633934075723
2023-09-25,0.4488763148936701
2023-09-26,0.21495485501950398
2023-09-27,0.31611008091103526
2023-09-28,-1.3845621543903344
2023-09-29,0.42990971003900796
2023-10-02,0.5721592464489739
2023-10-03,0.1738605445010694
2023-10-04,0.04741651213665529
2023-10-05,0.440289736963979
2023-10-06,-0.1998436682670834
2023-10-09,-0.6814465717668998
2023-10-10,0.37637210873819144
2023-10-11,0.0306910019997197
2023-10-12,1.3319362880736259
2023-10-13,-0.11492224916401253
2023-10-16,1.4295608477592232
2023-10-17,0.42129663571210696
2023-10-18,-0.20069634609682957
2023-10-19,0.004274966533310715
2023-10-20,-0.4350695508893327
2023-10-23,-0.9721726837748673
2023-10-24,1.4827055988457019
2023-10-25,-1.1153038930295376
2023-10-26,-0.28527007997112147
2023-10-27,1.9693355728772055
2023-10-30,-0.27663066156370997
2023-10-31,-0.25637966509967636
2023-11-01,0.5524985127286958
2023-11-02,1.2851745819016451
2023-11-03,3.0167713060811328
2023-11-06,1.3955266644316755
2023-11-07,0.2670778269836161
2023-11-08,-0.7191948848970113
2023-11-09,0.43937754585539285
2023-11-10,1.8955190149433323
2023-11-13,-2.0164887776275005
2023-11-14,-1.866056841912617
2023-11-15,1.181604285781098
2023-11-16,-0.12424510245094715
2023-11-17,-0.16407410247371562
2023-11-20,0.1808853751567191
2023-11-21,0.9227529790282508
2023-11-22,0.35118881949021075
2023-11-23,-0.3764761115019161
2023-11-24,-0.014806032165365973
2023-11-27,0.7281143414619605
2023-11-28,-0.8038465815795324
2023-11-29,-1.4304987228115351
2023-11-30,-0.7329004015568563
2023-12-01,0.007494963156496765
2023-12-04,0.5732991786112478
2023-12-05,0.6317273895393684
2023-12-06,-0.8797755528194553
2023-12-07,-1.0736453131333927
2023-12-08,-0.27027034930804
2023-12-11,-2.8363759266201174
2023-12-12,-1.4861500801028709
2023-12-13,-0.042396560129761604
