<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2025-03-20 23:00:00,5.875,5.875,5.029,5.493,3.0
2025-03-24 23:00:00,5.425,5.425,4.606,4.606,12.0
2025-03-25 23:00:00,4.17,4.6,4.17,4.18,3.0
2025-03-26 23:00:00,4.595,4.595,4.595,4.595,2.0
2025-03-27 23:00:00,4.595,4.595,4.595,4.595,1.0
2025-03-28 23:00:00,4.58,4.58,4.501,4.501,3.0
2025-03-31 23:00:00,4.501,4.501,4.501,4.501,4.0
2025-04-01 23:00:00,4.501,4.501,4.501,4.501,4.0
2025-04-02 23:00:00,4.7,4.858,4.565,4.565,95.0
2025-04-03 23:00:00,4.565,4.565,4.501,4.501,24.0
2025-04-04 23:00:00,4.701,4.777,4.501,4.6,20.0
