<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2024-09-17 23:00:00,87.62,87.62,87.62,87.62,1.0
2024-09-25 23:00:00,98.61,98.77,98.61,98.77,2.0
2024-09-26 23:00:00,107.08,107.08,107.08,107.08,1.0
2024-09-27 23:00:00,109.69,117.53,108.93,111.52,77.0
2024-09-30 23:00:00,111.16,119.13,111.13,111.85,188.0
2024-10-01 23:00:00,111.85,113.87,109.99,113.87,229.0
2024-10-02 23:00:00,115.06,122.62,115.06,117.07,200.0
2024-10-03 23:00:00,118.62,119.75,114.73,117.59,53.0
2024-10-04 23:00:00,117.0,120.41,116.13,117.7,57.0
2024-10-07 23:00:00,118.52,122.53,117.54,119.97,199.0
2024-10-08 23:00:00,120.0,121.49,112.54,115.31,158.0
2024-10-09 23:00:00,115.64,116.08,112.0,114.5,177.0
2024-10-10 23:00:00,114.77,116.0,112.2,113.36,55.0
2024-10-11 23:00:00,116.2,116.2,113.45,115.0,48.0
2024-10-14 23:00:00,114.9,114.9,113.0,113.0,37.0
2024-10-15 23:00:00,113.89,113.97,108.0,109.31,158.0
2024-10-16 23:00:00,109.0,112.6,108.77,109.13,105.0
2024-10-17 23:00:00,110.0,110.0,105.74,106.36,48.0
2024-10-18 23:00:00,105.81,109.6,105.81,108.05,62.0
2024-10-21 23:00:00,108.54,108.97,106.0,107.03,66.0
2024-10-23 23:00:00,107.23,107.23,104.81,104.81,20.0
2024-10-24 23:00:00,104.3,104.72,102.0,102.0,20.0
2024-10-25 23:00:00,102.24,104.9,102.24,103.77,15.0
2024-10-28 23:00:00,103.5,106.97,103.36,106.97,35.0
2024-10-29 23:00:00,106.7,109.6,105.51,106.37,72.0
2024-10-30 23:00:00,106.54,106.54,104.5,104.63,46.0
2024-10-31 23:00:00,105.35,105.35,103.4,103.4,45.0
2024-11-01 23:00:00,104.09,104.78,103.79,104.78,44.0
2024-11-05 23:00:00,107.21,108.03,106.1,106.1,50.0
2024-11-06 23:00:00,105.85,105.85,101.41,103.62,135.0
2024-11-07 23:00:00,103.14,106.5,102.29,106.5,31.0
2024-11-08 23:00:00,106.47,107.0,100.93,101.16,176.0
2024-11-11 23:00:00,100.91,103.0,100.1,102.18,85.0
2024-11-12 23:00:00,101.22,102.02,98.1,98.15,75.0
2024-11-13 23:00:00,98.71,99.0,97.0,97.91,53.0
2024-11-14 23:00:00,97.0,98.31,96.45,96.45,39.0
2024-11-15 23:00:00,97.34,101.06,95.65,95.65,79.0
2024-11-18 23:00:00,94.99,95.17,94.05,94.06,52.0
2024-11-19 23:00:00,94.89,94.89,91.83,92.98,49.0
2024-11-20 23:00:00,92.71,92.91,92.07,92.52,27.0
2024-11-21 23:00:00,92.45,92.51,91.8,91.96,29.0
2024-11-22 23:00:00,91.04,91.69,88.19,88.69,76.0
2024-11-25 23:00:00,89.17,90.63,88.55,90.5,50.0
2024-11-26 23:00:00,91.19,91.73,90.1,90.1,26.0
2024-11-27 23:00:00,90.18,91.52,89.5,91.0,110.0
2024-11-28 23:00:00,91.12,92.15,90.22,90.4,121.0
2024-11-29 23:00:00,91.78,91.97,90.35,91.3,146.0
2024-12-02 23:00:00,91.47,91.47,89.5,91.42,95.0
2024-12-03 23:00:00,90.49,91.98,88.17,88.17,1006.0
2024-12-04 23:00:00,90.38,90.55,88.99,88.99,64.0
2024-12-05 23:00:00,88.99,89.47,86.83,89.47,153.0
2024-12-06 23:00:00,88.95,89.0,84.0,87.6,735.0
2024-12-09 23:00:00,87.6,95.95,87.3,94.23,673.0
2024-12-10 23:00:00,94.72,97.16,92.3,93.76,595.0
2024-12-11 23:00:00,93.76,94.3,91.11,91.11,170.0
2024-12-12 23:00:00,91.11,97.51,91.0,92.56,1024.0
2024-12-13 23:00:00,93.12,93.12,91.52,91.62,241.0
2024-12-16 23:00:00,91.65,92.0,87.0,88.0,4020.0
2024-12-17 23:00:00,87.65,88.25,86.98,88.1,2131.0
2024-12-18 23:00:00,88.56,88.96,87.36,87.88,2135.0
2024-12-19 23:00:00,88.04,88.54,85.98,86.22,7123.0
2024-12-20 23:00:00,86.23,86.23,83.01,83.64,5240.0
2024-12-23 23:00:00,83.65,85.86,83.65,85.65,4960.0
2024-12-24 23:00:00,85.56,88.0,85.4,87.03,2397.0
2024-12-25 23:00:00,87.09,88.46,86.0,87.66,854.0
2024-12-26 23:00:00,87.65,88.72,86.56,87.77,1628.0
2024-12-27 23:00:00,87.76,87.78,85.8,86.63,2978.0
2024-12-28 23:00:00,86.54,87.89,86.4,87.07,941.0
2024-12-30 23:00:00,87.0,87.91,84.96,85.1,2840.0
2025-01-03 23:00:00,85.36,86.57,85.15,86.21,2876.0
2025-01-06 23:00:00,86.5,89.44,85.75,87.21,14835.0
2025-01-08 23:00:00,87.57,87.91,83.61,84.65,9415.0
2025-01-09 23:00:00,84.71,85.08,84.27,84.43,2721.0
2025-01-10 23:00:00,84.45,84.76,82.38,82.59,5028.0
2025-01-13 23:00:00,82.59,82.67,81.01,82.29,5558.0
2025-01-14 23:00:00,82.09,84.38,81.57,83.43,5229.0
2025-01-15 23:00:00,83.16,84.15,82.88,84.06,9933.0
2025-01-16 23:00:00,83.92,83.99,83.16,83.33,3203.0
2025-01-17 23:00:00,83.34,86.7,83.34,86.1,7809.0
2025-01-20 23:00:00,86.04,88.41,85.73,88.36,3959.0
2025-01-21 23:00:00,88.36,89.33,86.16,86.57,4243.0
2025-01-22 23:00:00,86.52,87.35,84.88,87.35,9343.0
2025-01-23 23:00:00,87.35,87.62,86.01,86.56,6959.0
2025-01-24 23:00:00,86.49,89.21,86.49,88.1,15866.0
2025-01-27 23:00:00,88.45,92.6,88.45,91.24,18705.0
2025-01-28 23:00:00,91.45,92.5,90.97,91.66,6530.0
2025-01-29 23:00:00,91.69,101.88,91.39,101.88,25390.0
2025-01-30 23:00:00,101.88,102.2,97.19,102.03,19156.0
2025-01-31 23:00:00,101.82,104.73,100.7,102.11,26426.0
2025-02-03 23:00:00,101.45,102.58,95.92,101.3,24417.0
2025-02-04 23:00:00,101.3,104.0,99.26,102.9,18857.0
2025-02-05 23:00:00,102.87,104.93,99.1,101.2,15480.0
2025-02-06 23:00:00,101.17,102.54,99.98,101.79,4353.0
2025-02-07 23:00:00,102.19,108.62,100.44,107.27,24295.0
2025-02-10 23:00:00,107.31,110.99,104.05,110.22,19746.0
2025-02-11 23:00:00,110.49,116.0,108.48,115.7,32933.0
2025-02-12 23:00:00,115.7,119.0,113.42,118.6,25007.0
2025-02-13 23:00:00,118.7,127.3,115.66,119.47,41905.0
2025-02-14 23:00:00,118.49,128.16,118.39,123.58,34249.0
2025-02-17 23:00:00,123.3,128.16,121.22,126.3,15689.0
2025-02-18 23:00:00,126.66,131.7,125.11,127.11,31409.0
2025-02-19 23:00:00,127.97,129.75,126.1,126.96,17972.0
2025-02-20 23:00:00,127.21,145.42,124.03,137.4,44098.0
2025-02-21 23:00:00,137.89,145.99,132.5,143.86,50886.0
2025-02-24 23:00:00,144.21,146.0,130.7,131.51,63864.0
2025-02-25 23:00:00,131.5,136.46,130.15,134.8,41173.0
2025-02-26 23:00:00,133.98,144.0,133.98,142.3,39053.0
2025-02-27 23:00:00,141.82,142.44,136.66,138.96,33717.0
