<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2024-03-05 23:00:00,1921.0,1939.0,1914.0,1939.0,10.0
2024-03-06 23:00:00,1940.0,1971.0,1940.0,1948.0,66.0
2024-03-07 23:00:00,1950.0,1971.0,1950.0,1971.0,132.0
2024-03-11 23:00:00,1973.0,1973.0,1970.0,1970.0,31.0
2024-03-12 23:00:00,1914.0,1930.0,1803.0,1803.0,164.0
2024-03-13 23:00:00,1918.0,1945.0,1918.0,1937.0,126.0
2024-03-14 23:00:00,1935.0,1935.0,1863.0,1863.0,35.0
2024-03-15 23:00:00,1956.0,2000.0,1900.0,1900.0,132.0
2024-03-18 23:00:00,1882.0,1894.0,1881.0,1891.0,803.0
2024-03-19 23:00:00,1920.0,1930.0,1901.0,1901.0,407.0
2024-03-20 23:00:00,1891.0,1922.0,1891.0,1922.0,404.0
2024-03-21 23:00:00,1896.0,1899.0,1888.0,1888.0,812.0
