<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2023-09-18 23:00:00,57.1,57.1,57.1,57.1,1.0
2023-09-20 23:00:00,58.0,60.36,57.3,60.36,13.0
2023-09-21 23:00:00,60.0,60.0,57.3,57.3,13.0
2023-09-26 23:00:00,57.4,57.58,56.07,57.58,12.0
2023-09-27 23:00:00,56.56,57.49,55.89,55.89,15.0
2023-09-28 23:00:00,55.9,57.14,55.89,57.14,10.0
2023-09-29 23:00:00,58.12,58.15,57.57,57.57,3.0
2023-10-02 23:00:00,58.05,59.1,58.05,59.07,3.0
2023-10-03 23:00:00,57.79,58.78,57.3,57.3,8.0
2023-10-04 23:00:00,56.47,56.93,55.95,56.86,13.0
2023-10-05 23:00:00,57.9,57.9,57.9,57.9,9.0
2023-10-06 23:00:00,56.02,58.49,55.96,58.06,13.0
2023-10-09 23:00:00,59.91,61.14,59.5,59.6,26.0
2023-10-10 23:00:00,59.41,59.46,59.4,59.46,9.0
2023-10-11 23:00:00,59.14,59.14,59.14,59.14,1.0
2023-10-12 23:00:00,59.0,59.0,57.64,57.64,5.0
2023-10-13 23:00:00,57.62,57.62,57.62,57.62,2.0
2023-10-16 23:00:00,57.8,58.68,57.8,57.96,24.0
2023-10-17 23:00:00,59.01,60.12,59.01,60.12,6.0
2023-10-18 23:00:00,59.86,59.96,59.82,59.96,6.0
2023-10-19 23:00:00,58.83,59.5,58.83,59.0,4.0
2023-10-20 23:00:00,59.9,59.91,57.91,57.91,11.0
2023-10-23 23:00:00,57.92,58.0,56.6,56.6,10.0
2023-10-24 23:00:00,57.49,57.49,57.26,57.42,4.0
2023-10-25 23:00:00,57.42,58.43,57.42,58.43,3.0
2023-10-26 23:00:00,57.74,58.89,57.4,57.73,8.0
2023-10-27 23:00:00,56.62,57.75,56.6,57.75,10.0
2023-10-30 23:00:00,57.0,57.0,56.74,56.74,3.0
2023-10-31 23:00:00,56.62,56.86,56.13,56.86,13.0
2023-11-01 23:00:00,57.15,57.15,57.15,57.15,1.0
2023-11-06 23:00:00,56.14,59.38,56.14,58.45,23.0
2023-11-07 23:00:00,58.45,59.45,58.45,58.94,5.0
2023-11-08 23:00:00,58.22,58.22,56.56,56.87,17.0
2023-11-09 23:00:00,56.53,56.53,56.53,56.53,2.0
2023-11-10 23:00:00,57.33,57.33,57.33,57.33,1.0
2023-11-13 23:00:00,59.81,59.81,56.69,57.32,22.0
2023-11-14 23:00:00,56.88,57.76,56.88,57.29,53.0
2023-11-15 23:00:00,56.43,56.43,55.47,55.47,8.0
2023-11-16 23:00:00,55.48,58.16,55.13,55.13,11.0
2023-11-17 23:00:00,55.3,55.3,54.78,54.78,2.0
2023-11-20 23:00:00,54.89,54.89,51.27,54.12,57.0
2023-11-21 23:00:00,52.6,54.5,52.07,54.48,19.0
2023-11-24 23:00:00,54.18,54.18,54.18,54.18,1.0
2023-11-29 23:00:00,54.06,54.06,54.06,54.06,2.0
2023-12-01 23:00:00,51.55,52.44,51.32,52.15,5.0
2023-12-04 23:00:00,51.28,52.15,51.16,52.15,8.0
2023-12-05 23:00:00,53.2,53.6,53.2,53.6,4.0
2023-12-06 23:00:00,54.42,54.42,49.83,49.83,36.0
2023-12-07 23:00:00,49.24,49.88,47.8,47.85,15.0
2023-12-08 23:00:00,47.27,48.35,47.27,48.08,5.0
2023-12-11 23:00:00,47.1,47.1,45.46,45.46,22.0
2023-12-12 23:00:00,43.39,44.57,41.87,44.57,40.0
2023-12-13 23:00:00,45.3,47.07,43.1,44.63,63.0
2023-12-14 23:00:00,44.39,44.39,42.26,43.06,48.0
2023-12-15 23:00:00,43.17,44.65,43.17,44.65,3.0
2023-12-18 23:00:00,44.19,45.37,42.46,43.05,15.0
2023-12-19 23:00:00,43.19,43.34,41.39,43.01,138.0
2023-12-20 23:00:00,43.07,43.75,42.88,43.74,5.0
2023-12-21 23:00:00,43.21,43.21,41.38,41.5,20.0
2023-12-22 23:00:00,40.9,41.56,39.8,41.56,139.0
2023-12-25 23:00:00,41.88,42.7,40.95,42.64,10.0
2023-12-26 23:00:00,42.64,42.64,42.0,42.0,5.0
2023-12-27 23:00:00,41.57,41.88,41.54,41.88,6.0
2023-12-28 23:00:00,42.24,42.92,41.06,42.21,38.0
2023-12-29 23:00:00,40.96,43.73,40.96,42.01,61.0
2024-01-03 23:00:00,43.38,44.81,42.05,43.3,29.0
2024-01-04 23:00:00,42.84,43.37,41.69,43.15,21.0
