<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2024-09-27 23:00:00,48.88,48.91,48.88,48.89,10.0
2024-10-07 23:00:00,48.0,48.0,48.0,48.0,1.0
2024-10-08 23:00:00,48.0,48.0,47.0,47.0,51.0
2024-10-09 23:00:00,47.0,47.0,47.0,47.0,1.0
2024-10-10 23:00:00,46.0,48.2,44.0,44.12,8.0
2024-10-11 23:00:00,47.0,47.0,44.32,46.15,5.0
2024-10-15 23:00:00,47.9,47.97,44.96,46.0,11.0
2024-10-16 23:00:00,47.35,48.19,46.5,46.51,10.0
2024-10-17 23:00:00,46.71,48.09,46.71,47.0,3.0
2024-10-18 23:00:00,46.4,48.04,46.4,46.53,84.0
2024-10-21 23:00:00,48.55,48.59,48.46,48.59,5.0
2024-10-23 23:00:00,48.55,48.55,46.6,48.4,6.0
2024-10-24 23:00:00,46.63,46.63,46.63,46.63,2.0
2024-10-25 23:00:00,48.58,48.59,48.58,48.59,2.0
2024-10-28 23:00:00,46.65,46.65,46.65,46.65,2.0
2024-10-30 23:00:00,48.62,48.62,48.62,48.62,1.0
2024-10-31 23:00:00,48.64,48.64,46.67,48.35,12.0
2024-11-01 23:00:00,46.7,46.7,45.26,45.26,7.0
2024-11-12 23:00:00,47.5,47.51,47.5,47.51,2.0
2024-11-13 23:00:00,46.99,46.99,46.01,46.01,2.0
2024-11-25 23:00:00,44.85,44.85,44.85,44.85,1.0
2024-11-26 23:00:00,46.95,46.95,43.55,43.61,6.0
2024-11-29 23:00:00,42.0,42.0,42.0,42.0,1.0
2024-12-02 23:00:00,42.0,43.0,40.32,43.0,12.0
2024-12-16 23:00:00,43.0,43.0,43.0,43.0,1.0
2024-12-18 23:00:00,43.0,43.0,43.0,43.0,1.0
2024-12-19 23:00:00,45.88,45.88,45.88,45.88,1.0
2025-01-08 23:00:00,45.86,45.86,45.86,45.86,1.0
2025-01-09 23:00:00,40.6,40.6,40.6,40.6,1.0
2025-01-10 23:00:00,44.0,44.0,44.0,44.0,4.0
2025-01-13 23:00:00,44.82,44.82,41.22,44.68,8.0
2025-01-14 23:00:00,42.0,43.71,40.96,43.63,11.0
2025-01-15 23:00:00,43.34,43.34,43.34,43.34,1.0
2025-01-17 23:00:00,43.88,43.88,43.88,43.88,1.0
2025-01-24 23:00:00,44.0,44.0,44.0,44.0,1.0
2025-01-28 23:00:00,41.01,44.0,41.01,44.0,2.0
2025-01-29 23:00:00,44.74,44.74,44.74,44.74,1.0
2025-01-30 23:00:00,44.01,44.01,44.01,44.01,1.0
2025-01-31 23:00:00,44.01,44.78,44.01,44.02,5.0
2025-02-03 23:00:00,44.02,44.02,44.02,44.02,4.0
2025-02-05 23:00:00,45.84,45.84,45.84,45.84,1.0
2025-02-13 23:00:00,45.77,45.77,45.77,45.77,2.0
2025-02-18 23:00:00,46.38,46.38,43.43,43.43,4.0
2025-02-19 23:00:00,46.72,46.72,43.69,46.7,10.0
2025-02-20 23:00:00,45.97,46.61,43.77,46.5,11.0
2025-02-21 23:00:00,45.19,45.23,45.19,45.23,2.0
2025-02-24 23:00:00,45.23,45.23,45.23,45.23,2.0
2025-03-06 23:00:00,46.79,46.79,46.79,46.79,8.0
2025-03-07 23:00:00,46.97,46.99,45.26,45.26,8.0
2025-03-10 23:00:00,47.19,47.19,45.02,45.02,5.0
2025-03-17 23:00:00,45.61,45.61,45.61,45.61,1.0
2025-03-18 23:00:00,47.19,47.19,45.71,45.71,10.0
2025-03-21 23:00:00,45.49,45.49,45.26,45.26,5.0
2025-03-24 23:00:00,45.29,45.29,45.29,45.29,1.0
2025-03-25 23:00:00,45.47,45.49,45.47,45.49,2.0
2025-03-26 23:00:00,47.19,47.19,45.3,45.3,2.0
2025-03-27 23:00:00,45.3,45.3,45.3,45.3,2.0
2025-03-31 23:00:00,44.36,44.97,44.36,44.97,2.0
2025-04-02 23:00:00,42.68,42.68,42.68,42.68,2.0
2025-04-03 23:00:00,42.74,42.74,42.74,42.74,1.0
