<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2024-03-11 23:00:00,10000.0,10000.0,10000.0,10000.0,25.0
2024-03-13 23:00:00,9900.0,9900.0,9900.0,9900.0,5.0
2024-03-15 23:00:00,9693.0,9694.0,9693.0,9694.0,2.0
2024-03-19 23:00:00,9598.0,9598.0,9307.0,9307.0,2.0
2024-03-20 23:00:00,9145.0,9475.0,8962.0,9475.0,11.0
2024-03-21 23:00:00,9751.0,9952.0,9474.0,9628.0,26.0
2024-03-22 23:00:00,9401.0,9430.0,9350.0,9376.0,15.0
2024-03-25 23:00:00,9350.0,9367.0,9125.0,9288.0,89.0
2024-03-26 23:00:00,9300.0,9630.0,9299.0,9583.0,73.0
2024-03-27 23:00:00,9423.0,9692.0,9405.0,9583.0,16.0
2024-03-28 23:00:00,9608.0,9860.0,9593.0,9860.0,10.0
2024-03-29 23:00:00,9848.0,10300.0,9600.0,10300.0,133.0
2024-04-01 23:00:00,10300.0,10781.0,10261.0,10453.0,88.0
2024-04-02 23:00:00,10455.0,10526.0,10146.0,10345.0,118.0
2024-04-03 23:00:00,10305.0,10306.0,10305.0,10306.0,2.0
2024-04-04 23:00:00,10341.0,10352.0,10203.0,10352.0,46.0
2024-04-08 23:00:00,10280.0,10307.0,10147.0,10147.0,25.0
2024-04-09 23:00:00,10145.0,10268.0,9896.0,9896.0,169.0
2024-04-10 23:00:00,9907.0,9907.0,9869.0,9886.0,26.0
2024-04-11 23:00:00,9850.0,9908.0,9800.0,9847.0,32.0
2024-04-12 23:00:00,9801.0,9813.0,9800.0,9800.0,4.0
2024-04-15 23:00:00,9933.0,10142.0,9933.0,10099.0,10.0
2024-04-17 23:00:00,10018.0,10031.0,10017.0,10031.0,4.0
2024-04-19 23:00:00,10029.0,10029.0,10028.0,10029.0,7.0
2024-04-23 23:00:00,9953.0,9954.0,9831.0,9831.0,11.0
2024-04-24 23:00:00,9841.0,9841.0,9669.0,9730.0,96.0
2024-04-25 23:00:00,9710.0,9869.0,9710.0,9761.0,10.0
2024-04-27 23:00:00,9779.0,9889.0,9779.0,9889.0,2.0
2024-04-29 23:00:00,9707.0,9707.0,9706.0,9706.0,2.0
2024-05-02 23:00:00,9759.0,9759.0,9710.0,9710.0,19.0
2024-05-03 23:00:00,9903.0,9906.0,9544.0,9712.0,28.0
2024-05-06 23:00:00,9699.0,9875.0,9652.0,9875.0,10.0
2024-05-07 23:00:00,9763.0,9763.0,9654.0,9682.0,16.0
2024-05-08 23:00:00,9800.0,9801.0,9800.0,9800.0,21.0
2024-05-10 23:00:00,9784.0,9825.0,9784.0,9825.0,39.0
2024-05-13 23:00:00,9834.0,9834.0,9783.0,9787.0,7.0
2024-05-14 23:00:00,9766.0,9766.0,9700.0,9700.0,78.0
2024-05-15 23:00:00,9732.0,9758.0,9681.0,9753.0,25.0
2024-05-16 23:00:00,9749.0,10400.0,9544.0,10370.0,631.0
2024-05-17 23:00:00,10356.0,10860.0,10349.0,10830.0,342.0
2024-05-20 23:00:00,10716.0,10900.0,10480.0,10741.0,284.0
2024-05-21 23:00:00,10661.0,10670.0,10471.0,10575.0,199.0
2024-05-22 23:00:00,10773.0,10777.0,10560.0,10774.0,170.0
2024-05-23 23:00:00,10752.0,10763.0,10488.0,10596.0,75.0
2024-05-24 23:00:00,10582.0,10749.0,10368.0,10550.0,150.0
2024-05-27 23:00:00,10545.0,10582.0,10153.0,10153.0,388.0
2024-05-28 23:00:00,10240.0,10253.0,9816.0,10082.0,317.0
2024-05-29 23:00:00,10155.0,10155.0,9775.0,9950.0,350.0
2024-05-30 23:00:00,9841.0,9912.0,9581.0,9632.0,231.0
2024-05-31 23:00:00,9652.0,9742.0,9262.0,9356.0,498.0
2024-06-03 23:00:00,9320.0,9417.0,8950.0,9311.0,282.0
