<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2024-09-19 23:00:00,586.86,587.5,582.52,586.0,10.0
2024-09-20 23:00:00,583.75,589.57,578.21,583.01,14.0
2024-09-23 23:00:00,585.0,588.0,585.0,588.0,8.0
2024-09-24 23:00:00,589.19,589.2,587.0,587.0,6.0
2024-09-25 23:00:00,588.37,588.37,586.31,588.0,10.0
2024-09-26 23:00:00,586.3,589.22,583.01,589.22,13.0
2024-09-27 23:00:00,589.36,589.36,588.88,588.88,2.0
2024-09-30 23:00:00,585.31,585.31,582.93,583.1,30.0
2024-10-01 23:00:00,583.1,586.87,583.1,584.23,13.0
2024-10-02 23:00:00,584.0,586.13,583.0,583.0,23.0
2024-10-03 23:00:00,580.36,582.8,580.01,580.84,11.0
2024-10-04 23:00:00,580.4,587.0,580.4,587.0,24.0
2024-10-07 23:00:00,586.45,587.2,584.53,584.53,22.0
2024-10-08 23:00:00,584.2,587.51,581.73,587.51,26.0
2024-10-09 23:00:00,584.49,587.4,583.48,587.4,10.0
2024-10-10 23:00:00,587.4,587.99,586.5,586.5,7.0
2024-10-11 23:00:00,587.18,589.0,585.86,589.0,16.0
2024-10-14 23:00:00,588.48,593.0,588.34,593.0,21.0
2024-10-15 23:00:00,593.45,595.47,593.45,594.3,25.0
2024-10-16 23:00:00,594.01,594.01,590.5,591.5,48.0
2024-10-17 23:00:00,592.02,612.19,591.72,595.36,53.0
2024-10-18 23:00:00,595.26,598.72,593.15,594.95,27.0
2024-10-21 23:00:00,596.7,596.7,594.12,594.12,7.0
2024-10-22 23:00:00,594.12,594.12,593.0,593.0,14.0
2024-10-23 23:00:00,596.23,596.23,591.53,591.53,9.0
2024-10-24 23:00:00,591.53,591.53,588.65,589.73,7.0
2024-10-25 23:00:00,588.83,592.99,588.83,592.12,29.0
2024-10-28 23:00:00,592.11,592.11,590.05,591.55,14.0
2024-10-29 23:00:00,592.6,592.6,590.22,592.11,4.0
2024-10-30 23:00:00,592.7,593.84,592.0,592.0,6.0
2024-10-31 23:00:00,591.21,591.21,581.73,581.73,43.0
2024-11-01 23:00:00,581.3,586.0,581.3,585.3,31.0
2024-11-02 23:00:00,582.04,583.98,582.04,583.98,4.0
2024-11-05 23:00:00,583.98,587.17,583.28,585.94,9.0
2024-11-06 23:00:00,584.85,603.93,584.85,598.24,78.0
2024-11-07 23:00:00,600.0,603.63,595.0,603.63,49.0
2024-11-08 23:00:00,603.99,605.8,602.0,605.8,18.0
2024-11-11 23:00:00,606.08,611.0,605.9,611.0,86.0
2024-11-12 23:00:00,610.98,614.71,610.0,614.19,64.0
2024-11-13 23:00:00,612.5,613.0,611.16,612.0,35.0
