<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2025-01-21 23:00:00,0.9,0.9,0.9,0.9,1.0
2025-01-23 23:00:00,0.9006,0.9006,0.9,0.9,6.0
2025-01-24 23:00:00,0.9,0.9,0.9,0.9,4.0
2025-01-27 23:00:00,0.9,0.9,0.895,0.895,4.0
2025-01-30 23:00:00,0.911,0.911,0.9,0.9,3.0
2025-02-03 23:00:00,0.911,0.911,0.911,0.911,1.0
2025-02-14 23:00:00,0.895,0.91,0.895,0.91,2.0
2025-02-24 23:00:00,0.9055,0.9099,0.8955,0.8955,13.0
2025-03-06 23:00:00,0.8771,0.883,0.8771,0.883,11.0
2025-03-07 23:00:00,0.8765,0.877,0.8765,0.877,3.0
2025-03-10 23:00:00,0.875,0.877,0.874,0.874,7.0
2025-03-13 23:00:00,0.88,0.88,0.88,0.88,5.0
2025-03-14 23:00:00,0.8797,0.92,0.8751,0.8774,32.0
2025-03-17 23:00:00,0.8763,0.8763,0.8742,0.8742,4.0
2025-03-18 23:00:00,0.8708,0.8708,0.869,0.8695,45.0
2025-03-19 23:00:00,0.869,0.8702,0.8666,0.8702,43.0
2025-03-20 23:00:00,0.8703,0.874,0.8697,0.8734,57.0
2025-03-21 23:00:00,0.8745,0.8757,0.8728,0.8728,220.0
2025-03-24 23:00:00,0.8735,0.8735,0.8728,0.8734,45.0
2025-03-25 23:00:00,0.8757,0.8757,0.8745,0.8757,5.0
2025-03-26 23:00:00,0.8765,0.8765,0.8765,0.8765,1.0
2025-03-27 23:00:00,0.8759,0.8768,0.8739,0.8739,152.0
2025-03-28 23:00:00,0.8733,0.8754,0.8733,0.8748,30.0
2025-03-31 23:00:00,0.8739,0.8739,0.8739,0.8739,20.0
2025-04-01 23:00:00,0.8779,0.8779,0.8739,0.8757,9.0
2025-04-02 23:00:00,0.8757,0.8757,0.8757,0.8757,1.0
2025-04-03 23:00:00,0.8661,0.8661,0.8493,0.8493,195.0
2025-04-04 23:00:00,0.8524,0.8547,0.8412,0.8452,121.0
