DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2010-03-15 23:00:00,15678.0,15825.0,15825.0,20100600,20100900,20100900
2010-03-16 23:00:00,16039.0,16139.0,16139.0,20100600,20100900,20100900
2010-03-17 23:00:00,16620.0,16560.0,16560.0,20100600,20100900,20100900
2010-03-18 23:00:00,16740.0,16750.0,16750.0,20100600,20100900,20100900
2010-03-19 23:00:00,16550.0,16781.0,16781.0,20100600,20100900,20100900
2010-03-22 23:00:00,16550.0,16469.0,16469.0,20100600,20100900,20100900
2010-03-23 23:00:00,16240.0,16300.0,16300.0,20100600,20100900,20100900
2010-03-24 23:00:00,16093.0,16190.0,16190.0,20100600,20100900,20100900
2010-03-25 23:00:00,15911.0,16070.0,16070.0,20100600,20100900,20100900
2010-03-26 23:00:00,16048.0,15901.0,15901.0,20100600,20100900,20100900
2010-03-29 23:00:00,16360.0,,,20100600,20100900,20100900
2010-03-30 23:00:00,16213.0,16249.0,16249.0,20100600,20100900,20100900
2010-03-31 23:00:00,16302.0,,,20100600,20100900,20100900
2010-04-01 23:00:00,16519.0,16542.0,16542.0,20100600,20100900,20100900
2010-04-02 23:00:00,16609.0,16500.0,16500.0,20100600,20100900,20100900
2010-04-05 23:00:00,16841.0,,,20100600,20100900,20100900
2010-04-06 23:00:00,17263.0,17461.0,17461.0,20100600,20100900,20100900
2010-04-07 23:00:00,17059.0,17097.0,17097.0,20100600,20100900,20100900
2010-04-08 23:00:00,16832.0,17140.0,17140.0,20100600,20100900,20100900
2010-04-09 23:00:00,16920.0,,,20100600,20100900,20100900
2010-04-12 23:00:00,16987.0,,,20100600,20100900,20100900
2010-04-13 23:00:00,16838.0,16727.0,16727.0,20100600,20100900,20100900
2010-04-14 23:00:00,17045.0,17115.0,17115.0,20100600,20100900,20100900
2010-04-15 23:00:00,17196.0,17201.0,17201.0,20100600,20100900,20100900
