index,price
2023-09-19,
2023-09-20,-0.15690702023372705
2023-09-21,-0.25931707361670037
2023-09-22,-0.37604611273084915
2023-09-25,-0.7181194067610904
2023-09-26,-0.7914879579166001
2023-09-27,-0.7234732744337967
2023-09-28,-0.443050127439384
2023-09-29,-0.44982789631713693
2023-10-02,-0.383781478362542
2023-10-03,-0.026143264322493923
2023-10-04,0.6286319302551098
2023-10-05,1.3177752273014602
2023-10-06,1.413421186842122
2023-10-09,1.416064851180042
2023-10-10,1.3718597748999548
2023-10-11,0.8587245016905553
2023-10-12,0.4403368030083857
2023-10-13,0.24622099156473343
2023-10-16,0.33794506914874206
2023-10-17,0.33888133205625437
2023-10-18,0.10383949030551648
2023-10-19,0.1019659395577289
2023-10-20,0.07609728380724422
2023-10-23,-0.12727924427377296
2023-10-24,-0.5345280765056982
2023-10-25,-0.8106493654390228
2023-10-26,-1.27782613645409
2023-10-27,-2.0202635808598157
2023-10-30,-2.8915057128653125
2023-10-31,-3.7368911502397353
2023-11-01,-4.297540047878366
2023-11-02,-4.734610393819893
2023-11-03,-4.88373764310169
2023-11-06,-4.5091936534043064
2023-11-07,-3.912253696673822
2023-11-08,-3.8214080917968283
2023-11-09,-3.7208933764984673
2023-11-10,-3.6370051838092925
2023-11-13,-3.818806052992103
2023-11-14,-4.474584626115106
2023-11-15,-4.405102543075676
2023-11-16,-4.483480798357859
2023-11-17,-4.102199971765814
2023-11-20,-4.01445960249119
2023-11-21,-2.8936724410151826
2023-11-22,-2.933147625148464
2023-11-23,-3.4820684430067175
2023-11-24,-3.8269442301123875
2023-11-27,-3.9187995099482076
2023-11-28,-3.5404947035470866
2023-11-29,-1.3279834451163774
2023-11-30,-1.059142682295101
2023-12-01,-1.2117098541232556
2023-12-04,-1.1893346443973647
2023-12-05,-1.167983232431869
2023-12-06,-1.3139395458747545
2023-12-07,-1.264104607296643
2023-12-08,-1.2572711204773153
2023-12-11,-1.1321554894478643
2023-12-12,-1.031424498408141
2023-12-13,-0.8246988826961278
2023-12-14,-0.7030008022515626
2023-12-15,-0.6300704827370326
2023-12-18,-0.3076424820065555
2023-12-19,-0.2611216499760529
2023-12-20,-0.13603453551619593
2023-12-21,-0.15289913016770973
2023-12-22,-0.03781893035873996
2023-12-25,0.06156831584890912
2023-12-26,-0.31282950520056513
2023-12-27,-0.6901577705795578
2023-12-28,-0.8708018498040798
2023-12-29,-1.088619466823364
2024-01-01,-1.0880777610391497
2024-01-02,-1.0875529854067616
2024-01-03,-1.1429824796166088
2024-01-04,-1.114005448735132
2024-01-05,-1.0006836362735967
2024-01-08,-0.7799000922686097
2024-01-09,-0.48890706767876085
2024-01-10,-0.1546642420950048
2024-01-11,0.055048965197769424
2024-01-12,0.29980317574059845
2024-01-15,0.26614484382272874
2024-01-16,0.1964851150331528
2024-01-17,0.2853436926669842
2024-01-18,0.22287494320922865
2024-01-19,0.23053917889763068
2024-01-22,0.44489905218228265
2024-01-23,0.54282353162536
2024-01-24,0.39234532935862215
2024-01-25,0.32733579454725836
2024-01-26,0.46637050427881666
2024-01-29,0.619921890492842
2024-01-30,0.9021834746533556
2024-01-31,1.229025490572219
2024-02-01,1.150812974557372
2024-02-02,1.1046618417607195
2024-02-05,1.118337079838812
2024-02-06,1.2537022496954515
2024-02-07,1.0714711176368739
2024-02-08,0.7053073674314498
2024-02-09,0.5592437616765574
2024-02-12,0.21392922405730153
2024-02-13,0.007877202097387187
2024-02-14,0.0031482562960979737
2024-02-15,-0.19034961101475198
2024-02-16,-0.504422609165723
2024-02-19,-0.5050672218781006
2024-02-20,-1.098264958365844
2024-02-21,-1.4481767670606178
2024-02-22,-1.6880069493720768
2024-02-23,-1.6899304529565715
2024-02-26,-1.299772322007614
2024-02-27,-1.1722052990722276
2024-02-28,-0.9429697862199876
2024-02-29,-0.6464900392044973
2024-03-01,-0.5206671005371297
2024-03-04,-0.32289864009733404
2024-03-05,-0.28434959442314706
2024-03-06,-0.3461132997932435
2024-03-07,-0.2531714592687858
2024-03-08,-0.25358009873868365
2024-03-11,0.4245073597710782
2024-03-12,0.5164836271843131
2024-03-13,0.7192980598651794
2024-03-14,0.3287617045232801
2024-03-15,0.13712189740083208
2024-03-18,-0.12299816488507136
2024-03-19,-0.43422536147316493
2024-03-20,-1.1648989280762372
2024-03-21,-1.1283699615212837
2024-03-22,-1.4718807042449915
2024-03-25,-2.0005259788930974
2024-03-26,-2.2027420642667015
2024-03-27,-2.4761997074309607
2024-03-28,-2.1429904607531784
2024-03-29,-1.992113577093253
2024-04-01,-1.5407410528977035
2024-04-02,-1.3572021138811392
2024-04-03,-0.8355630325508516
2024-04-04,-0.6744516701959629
2024-04-05,-0.7128804697804428
2024-04-08,-0.5288172227758234
2024-04-09,-0.3705171609402878
2024-04-10,-0.21833118678468325
2024-04-11,-0.30269048694054423
2024-04-12,-0.25117182779887304
2024-04-15,-0.35667641522198396
2024-04-16,-0.27677266747549406
2024-04-17,-0.2775287608278111
2024-04-18,0.05735002851970336
2024-04-19,0.21871364635553114
2024-04-22,0.2025666250345894
2024-04-23,0.13986341836990138
2024-04-24,0.39952862463382116
2024-04-25,-0.033502890546248804
2024-04-26,-0.24341876557174863
2024-04-29,-0.06695848255057575
2024-04-30,-0.02447229697811038
2024-05-01,-0.024493502152294674
2024-05-02,-0.25129822550158665
2024-05-03,-0.5510333423061151
2024-05-06,-0.8213023065558294
2024-05-07,-0.6940760805671281
2024-05-08,-0.6608034866485968
2024-05-09,-0.6614539543802278
2024-05-10,-0.7482316817039101
2024-05-13,-0.8055035717235013
2024-05-14,-0.5671004928869376
2024-05-15,-0.5963208387256348
2024-05-16,-0.6554716552199721
2024-05-17,-0.8060960046335733
2024-05-20,-1.0174992981081374
2024-05-21,-1.4059887766475503
2024-05-22,-1.4575045930055421
2024-05-23,-1.8476147730125576
2024-05-24,-2.4987428784221377
2024-05-27,-3.264316994145513
2024-05-28,-3.6909766157557318
2024-05-29,-3.6163450698151625
2024-05-30,-3.7987102797370547
2024-05-31,-4.185738546013107
2024-06-03,-4.739395131715425
2024-06-04,-3.862369974788452
2024-06-05,-3.1874698862042643
2024-06-06,-3.0852194497510927
2024-06-07,-1.9178872135361311
2024-06-10,-1.2752773493165526
2024-06-11,-0.9337175434245467
2024-06-12,-0.9329437619985502
2024-06-13,-0.4266972054018352
2024-06-14,-0.13633274914961002
2024-06-17,-0.07963808564919783
2024-06-18,-0.498142579658958
2024-06-19,-0.5769832869744096
2024-06-20,-0.20221788682957242
2024-06-21,-0.296805195127521
2024-06-24,-0.6653946565571919
2024-06-25,-0.5715868309811033
2024-06-26,-0.5818702571257058
2024-06-27,-0.8034540250604765
2024-06-28,-0.7911531184795227
2024-07-01,-0.6031581359976025
2024-07-02,-0.4402566186601894
2024-07-03,-0.5010461181607175
2024-07-04,-0.8556010439633495
2024-07-05,-1.074240209160214
2024-07-08,-1.4442133770382448
2024-07-09,-1.7572687484345042
2024-07-10,-2.2288391846813274
2024-07-11,-2.137653197892467
2024-07-12,-2.21633844203408
2024-07-15,-2.2472681921280437
2024-07-16,-2.1276685673310136
2024-07-17,-2.174673809724929
2024-07-18,-1.9223034911160999
2024-07-19,-1.9512831744372425
2024-07-22,-1.7946181713383627
2024-07-23,-1.270844236729133
2024-07-24,-0.9759993261434351
2024-07-25,-0.7872540148514472
2024-07-26,-1.1753744343355987
2024-07-29,-1.9116517664701567
2024-07-30,-2.350722884034651
2024-07-31,-2.482177525105249
2024-08-01,-2.3439557757001412
2024-08-02,-2.3080436395959847
2024-08-05,-2.3125752004084044
2024-08-06,-2.30200937303991
2024-08-07,-1.8321139728306564
2024-08-08,-1.5856865612859097
2024-08-09,-1.4477001672510132
2024-08-12,-1.4474173114842588
2024-08-13,-1.2273262800854063
2024-08-14,-1.1504841159153967
2024-08-15,-1.1680540593242414
2024-08-16,-1.1300989342824324
2024-08-19,-1.30055769995513
2024-08-20,-1.6392469145782687
2024-08-21,-1.959534799073699
2024-08-22,-2.5238370221678617
2024-08-23,-3.1928709551408967
2024-08-26,-3.226304061116157
2024-08-27,-3.5681573876571666
2024-08-28,-3.8868185886729676
2024-08-29,-4.828972419263061
2024-08-30,-5.072072576167546
2024-09-02,-5.146229086763574
2024-09-03,-4.799256088844344
2024-09-04,-3.629020835891864
2024-09-05,-1.7947024439306196
2024-09-06,-1.1089413273855442
2024-09-09,-0.750897177654286
2024-09-10,-0.5105262677980305
2024-09-11,-0.3307738342471937
2024-09-12,-0.5992676721956783
2024-09-13,-0.7954448145050417
2024-09-16,-0.813633007614821
2024-09-17,-0.7870934632657204
2024-09-18,-0.7419230680057584
2024-09-19,-0.4057870941916145
2024-09-20,0.09695607093626978
2024-09-23,0.6271293813243223
2024-09-24,0.8688482642160024
2024-09-25,0.7889315205307904
2024-09-26,0.5368698628077184
2024-09-27,0.5606908673591228
2024-09-30,0.5926141698063243
2024-10-01,0.5514144578615763
2024-10-02,0.4272805748462606
2024-10-03,0.342556884036382
2024-10-04,0.30654335711396224
2024-10-07,0.2817704613880524
2024-10-08,0.2249200752023206
2024-10-09,0.4158483541803873
2024-10-10,0.5750494451979883
2024-10-11,0.9620097079969075
2024-10-14,1.345238508849021
2024-10-15,2.1511072385164827
2024-10-16,1.4587972415596295
2024-10-17,1.2186573394116662
2024-10-18,1.0087524288770289
2024-10-21,0.8766089347965286
2024-10-22,0.7469280942692532
2024-10-23,0.5969925188585825
2024-10-24,0.1634129302412648
2024-10-25,-0.13928391084198014
2024-10-28,-0.17094848774738297
2024-10-29,0.22492893343540227
2024-10-30,0.47626851152937955
2024-10-31,0.3771893360280743
2024-11-01,0.583697836719315
2024-11-04,0.5835265548622001
2024-11-05,0.7158771382710812
2024-11-06,0.7867386523749441
2024-11-07,0.8003132550477146
2024-11-08,0.8527044141645892
2024-11-11,0.7618227196967777
2024-11-12,0.32683660721745417
2024-11-13,0.10223331830170462
2024-11-14,0.010182578083582241
2024-11-15,0.11066063402137141
2024-11-18,0.5226652295539572
2024-11-19,0.6584095497497361
2024-11-20,0.41954234002306884
2024-11-21,-0.7972624525867671
2024-11-22,-1.255350713657246
2024-11-25,-1.4502405523904056
2024-11-26,-1.5926005739681104
2024-11-27,-1.609102851551199
2024-11-28,-0.7463734947406753
2024-11-29,-0.6292531183567621
2024-12-02,-0.7049254257354282
2024-12-03,-0.8149669758871129
2024-12-04,-0.8805648176379067
2024-12-05,-0.769404318118912
2024-12-06,-0.6366285008539675
2024-12-09,-0.5390778609646971
2024-12-10,-0.5535778933521966
2024-12-11,-0.4848325995179268
2024-12-12,-0.4781356500845918
2024-12-13,-0.50966170794266
2024-12-16,-0.5233509798064125
2024-12-17,-0.45706860618344447
2024-12-18,-0.5096877651967402
2024-12-19,-0.6407763098812457
2024-12-20,-0.6102204283548215
2024-12-23,-0.5986153946905091
2024-12-24,-0.6791640959560468
2024-12-25,-0.7701181476636201
2024-12-26,-0.7592191490271439
2024-12-27,-0.6067653274663517
2024-12-30,-0.5547949625282036
2024-12-31,-0.5548907641200728
2025-01-01,-0.5549860123606898
2025-01-02,-0.5550807120286944
2025-01-03,-0.4126643545574018
2025-01-06,-0.27410954415074407
2025-01-07,-0.2741657091609264
2025-01-08,-0.2257384268413685
2025-01-09,-0.24258485484336767
2025-01-10,-0.23191999346245418
2025-01-13,-0.0814386178580144
2025-01-14,-0.02092182996123547
2025-01-15,0.04878170988629413
2025-01-16,0.2627068207295799
2025-01-17,0.43767665487982405
2025-01-20,0.8871339979716674
2025-01-21,0.970039313569076
2025-01-22,1.1116343440284937
2025-01-23,0.9358885061133274
2025-01-24,1.0447933354025447
2025-01-27,0.947608129481476
2025-01-28,1.0237550459384683
2025-01-29,1.06779189124502
2025-01-30,0.9845005287317385
2025-01-31,0.8806490251644601
2025-02-03,0.6322695176175486
2025-02-04,0.4458492513293538
2025-02-05,0.39008111822861724
2025-02-06,0.3031423414783103
2025-02-07,0.14034508675397428
2025-02-10,0.09827318847818035
2025-02-11,0.01328452415610427
2025-02-12,-0.08697572550051312
