index,price
2023-09-19,
2023-09-20,
2023-09-21,
2023-09-22,
2023-09-25,
2023-09-26,
2023-09-27,
2023-09-28,
2023-09-29,
2023-10-02,
2023-10-03,
2023-10-04,
2023-10-05,
2023-10-06,
2023-10-09,
2023-10-10,
2023-10-11,-0.008481558544908124
2023-10-12,-0.014777182278892012
2023-10-13,0.07482192501713338
2023-10-16,0.21869797144269765
2023-10-17,0.3142720519982778
2023-10-18,0.38584532862927623
2023-10-19,0.3750606539565361
2023-10-20,0.30573555724910706
2023-10-23,0.26441256904624555
2023-10-24,0.22313823685150957
2023-10-25,0.2393907660826973
2023-10-26,0.3192535256043141
2023-10-27,0.32336762224882365
2023-10-30,0.21208091167256587
2023-10-31,0.08563926195216759
2023-11-01,-0.06123759659851437
2023-11-02,-0.18085818422283684
2023-11-03,-0.2649591033505528
2023-11-06,-0.25928723793839614
2023-11-07,-0.2763474205098839
2023-11-08,-0.2867991251709419
2023-11-09,-0.20992887026976717
2023-11-10,-0.14335196414002316
2023-11-13,-0.022318416184137824
2023-11-14,0.06170323809009037
2023-11-15,0.11096545376196065
2023-11-16,0.10652937862790346
2023-11-17,0.12305199049270535
2023-11-20,0.20958615575335388
2023-11-21,0.2622444229646543
2023-11-22,0.3326523953135927
2023-11-23,0.458163953142212
2023-11-24,0.49896093456748947
2023-11-27,0.47298706516538624
2023-11-28,0.4841745465903353
2023-11-29,0.43271817725472317
2023-11-30,0.37764307318588863
2023-12-01,0.16398771910260596
2023-12-04,0.022359258112170842
2023-12-05,-0.10348325187474738
2023-12-06,-0.2600917906534105
2023-12-07,-0.37866850378887856
2023-12-08,-0.47928545658573074
2023-12-11,-0.5669051210125711
2023-12-12,-0.7131389288976643
2023-12-13,-0.9206774488766978
2023-12-14,-1.0426256958354467
2023-12-15,-1.0165833834719644
2023-12-18,-1.0029083091388236
2023-12-19,-0.8987110366743816
2023-12-20,-0.8268635917479171
2023-12-21,-0.7641672778267483
2023-12-22,-0.6450455981568264
2023-12-25,-0.4052144791096892
2023-12-26,-0.18787168255826514
2023-12-27,-0.06315861222302185
2023-12-28,0.08221220498653145
2023-12-29,0.19156363940900212
2024-01-01,0.26771104613133245
2024-01-02,0.3560889530297301
2024-01-03,0.5645141388320802
2024-01-04,0.8433157634768513
2024-01-05,1.0278921102141108
2024-01-08,1.1085219921538316
2024-01-09,1.2456342492756212
2024-01-10,1.279336334317574
2024-01-11,1.2699148599188264
2024-01-12,1.2289697961886388
2024-01-15,1.183684179489148
2024-01-16,1.1265343079079342
2024-01-17,1.059728934046932
2024-01-18,1.0959710459783145
2024-01-19,1.0698501153977158
2024-01-22,1.1060967022735706
2024-01-23,1.1515918780415135
2024-01-24,1.1043384068845916
2024-01-25,1.0100710029769304
2024-01-26,0.8925078735287066
2024-01-29,0.8349708802805273
2024-01-30,0.5551999215269416
2024-01-31,0.40669746739145307
2024-02-01,0.3265500851091555
2024-02-02,0.15980605204525677
2024-02-05,0.11484543159254135
2024-02-06,0.05971487004121878
2024-02-07,-0.09692167206575841
2024-02-08,-0.20427850551522952
2024-02-09,-0.3203055623480692
2024-02-12,-0.35222605425668396
2024-02-13,-0.33330056121083784
2024-02-14,-0.25191259941452115
2024-02-15,-0.12241395284527323
2024-02-16,-0.1726641932566808
2024-02-19,-0.14535036798355327
2024-02-20,-0.46914991291924113
2024-02-21,-0.5928816636717406
2024-02-22,-0.7777197332885888
