index,price
2023-09-19,
2023-09-20,-0.017568177755752444
2023-09-21,-0.05545360299074356
2023-09-22,-0.044969423115390275
2023-09-25,-0.04369707057099061
2023-09-26,-0.0469614354001552
2023-09-27,-0.03223963281691827
2023-09-28,-0.00752848143144422
2023-09-29,0.015896710093523548
2023-10-02,0.022830403622266415
2023-10-03,0.013602854295905225
2023-10-04,0.019138187717360866
2023-10-05,0.0036404227035205816
2023-10-06,-0.01330341744204298
2023-10-09,-0.017507393800120293
2023-10-10,0.01801443059625592
2023-10-11,0.06271095393612461
2023-10-12,0.06723563621943358
2023-10-13,0.09748103420560343
2023-10-16,0.14006081541618665
2023-10-17,0.2054859764545559
2023-10-18,0.2551116031736272
2023-10-19,0.3244463786243953
2023-10-20,0.39070508487058797
2023-10-23,0.4752967051859875
2023-10-24,0.5982878324486361
2023-10-25,0.7395031500538455
2023-10-26,0.6868723882859762
2023-10-27,0.7497400286099234
2023-10-30,0.7721005485390672
2023-10-31,0.775611782532368
2023-11-01,0.8044710368490502
2023-11-02,0.825780303636535
2023-11-03,0.8329787004717975
2023-11-06,0.8521304670124237
2023-11-07,0.8725815750498742
2023-11-08,0.9533984005177832
2023-11-09,1.0205089742551212
2023-11-10,1.0533113657515525
2023-11-13,1.1088857795037936
2023-11-14,1.160240604525468
2023-11-15,1.1139143665192959
2023-11-16,1.067869630807066
2023-11-17,1.0470929218218579
2023-11-20,1.040376013677655
2023-11-21,1.0346560032330665
2023-11-22,1.044812416034951
2023-11-23,1.0847562039471266
2023-11-24,1.1042794567035286
2023-11-27,1.2316757796696158
2023-11-28,1.3638057696004742
2023-11-29,1.508984775071287
2023-11-30,1.6465215719755208
2023-12-01,1.788806251521032
2023-12-04,1.7822734632803736
2023-12-05,1.854013185629727
2023-12-06,1.9395424393335623
2023-12-07,1.9231404258911622
2023-12-08,1.8698291839460708
2023-12-11,1.6794677617781066
2023-12-12,1.6123030713552424
2023-12-13,1.5549217581384562
2023-12-14,1.513445428157421
2023-12-15,1.4157480870661363
2023-12-18,1.4956513967402918
2023-12-19,1.518281307213167
2023-12-20,1.5064607050523446
2023-12-21,1.6303879220606292
2023-12-22,1.7607385531062587
2023-12-25,1.8530371626977495
2023-12-26,2.0506830892627215
2023-12-27,2.2608604230525273
2023-12-28,2.453034551477738
2023-12-29,2.6356402676894968
2024-01-01,2.634750375374058
2024-01-02,2.6338880235449316
2024-01-03,2.8670098120283893
2024-01-04,3.087879257812782
2024-01-05,3.3081220662704283
2024-01-08,3.5834322048490415
2024-01-09,3.8505555966214944
2024-01-10,4.099019808217259
2024-01-11,4.136289540400124
