index,price
2023-09-19,
2023-09-20,
2023-09-21,
2023-09-22,
2023-09-25,
2023-09-26,
2023-09-27,
2023-09-28,
2023-09-29,
2023-10-02,
2023-10-03,
2023-10-04,16.44813075562603
2023-10-05,14.223939420151511
2023-10-06,12.568387955496892
2023-10-09,9.811796900593333
2023-10-10,8.437792139737818
2023-10-11,3.4947212044412237
2023-10-12,-4.54601041218487
2023-10-13,-9.788248707005467
2023-10-16,-11.591793333404043
2023-10-17,-12.7923845707775
2023-10-18,-15.207331603097929
2023-10-19,-16.810378953885568
2023-10-20,-17.237473708175767
2023-10-23,-18.159719868825846
2023-10-24,-18.77376981487575
2023-10-25,-19.182789969103514
2023-10-26,-19.360566927950703
2023-10-27,-19.316637360738877
2023-10-30,-18.58368266167484
2023-10-31,-19.05585154987965
2023-11-01,-19.370595745134594
2023-11-02,-19.580409627037387
2023-11-03,-15.417077904865346
2023-11-06,-9.469814112294614
2023-11-07,-4.363060071463236
2023-11-08,0.4858188867740272
2023-11-09,5.523336422918232
2023-11-10,7.344533634101643
2023-11-13,10.642287967390041
2023-11-14,8.09184973046688
2023-11-15,5.274442013361788
2023-11-16,1.2940683530012957
2023-11-17,-0.7709228164558446
2023-11-20,-5.102539116083988
2023-11-21,-10.06836092642718
2023-11-22,-12.48605063339096
2023-11-23,-14.990700762032935
2023-11-24,-16.660467325698516
2023-11-27,-17.773644950914516
2023-11-28,-18.51576333043879
2023-11-29,-19.010508900216575
2023-11-30,-19.340339272703222
2023-12-01,-19.56022618442089
2023-12-04,-19.525022883867603
2023-12-05,-19.683348590083103
2023-12-06,-19.788899060427863
2023-12-07,-19.85926604045078
2023-12-08,-19.90617736037409
2023-12-11,-19.878104392544476
2023-12-12,-19.91873626172464
2023-12-13,-19.567538740765485
2023-12-14,-19.711692493888314
2023-12-15,-17.92706105060284
2023-12-18,-15.816339477357424
2023-12-19,-11.549011006841798
2023-12-20,-6.623880183701287
2023-12-21,-3.484161592155711
2023-12-22,1.5004724833670144
2023-12-25,3.7712340561678777
2023-12-26,9.180822704177308
2023-12-27,12.787215136147267
2023-12-28,15.191476757444427
2023-12-29,15.58378006342288
2024-01-01,15.58378006342288
2024-01-02,15.58378006342288
2024-01-03,17.35467546074773
2024-01-04,18.52555681418836
2024-01-05,19.11388143512831
2024-01-08,19.44566388699872
2024-01-09,18.93261961158045
2024-01-10,19.306655969451608
2024-01-11,19.545537983022392
2024-01-12,19.700381859152685
2024-01-15,19.516132268373422
2024-01-16,19.166508592051272
2024-01-17,19.446135043021133
2024-01-18,18.339712094079914
2024-01-19,17.285706658011126
2024-01-22,18.153962782536652
2024-01-23,18.655001660495746
2024-01-24,17.99933159915296
2024-01-25,16.466122824964586
2024-01-26,13.899714787895986
2024-01-29,14.30108787149196
2024-01-30,15.193972271330045
2024-01-31,16.796159967463975
2024-02-01,17.86418595016671
2024-02-02,17.9768786090346
2024-02-05,16.860596697469852
2024-02-06,14.127811134521895
2024-02-07,3.909183810080068
2024-02-08,-3.1737287556416316
2024-02-09,-3.7918848310719184
2024-02-12,-5.376483282738832
2024-02-13,-7.635437339091029
2024-02-14,-10.058353360679682
2024-02-15,-7.8555097007811385
2024-02-16,-9.498563683758112
2024-02-19,-8.429331208816082
2024-02-20,-12.286222277413081
2024-02-21,-14.857482172291043
2024-02-22,-14.463284484870615
2024-02-23,-14.463284484870615
2024-02-26,-9.343616661440988
2024-02-27,-6.454682094116223
