index,price
2023-09-19,
2023-09-20,-0.04842569442107778
2023-09-21,-0.1304336126720333
2023-09-22,0.0030493709307777453
2023-09-25,0.04728946683079018
2023-09-26,0.07003987121850827
2023-09-27,0.0904327854097789
2023-09-28,0.14246224192257534
2023-09-29,0.13969730896133284
2023-10-02,-0.0497464372818957
2023-10-03,-0.20489704859693994
2023-10-04,-0.3870911574213104
2023-10-05,-0.6734863852548924
2023-10-06,-0.4422159008855296
2023-10-09,-0.44119354931051724
2023-10-10,-0.40550379302108164
2023-10-11,-0.11611998728820191
2023-10-12,-0.09029400838407627
2023-10-13,0.02454330387859241
2023-10-16,0.07772782859350617
2023-10-17,0.18510469629727394
2023-10-18,0.3329358884165114
2023-10-19,0.39599907470562573
2023-10-20,0.38595849639853913
2023-10-23,0.4325455038101707
2023-10-24,0.36604497417682924
2023-10-25,0.22159374263681395
2023-10-26,0.11432708677487075
2023-10-27,-0.30460078337527013
2023-10-30,-0.7190578819361103
2023-10-31,-1.0647499415812027
2023-11-01,-1.3321440185196995
2023-11-02,-1.4314896155176673
2023-11-03,-1.4723295549260451
2023-11-06,-1.2147266316384773
2023-11-07,-1.036550810972289
2023-11-08,-0.8781322725026146
2023-11-09,-0.8336531430639779
2023-11-10,-0.9653548510919138
2023-11-13,-1.198614905620942
2023-11-14,-1.2490954636360474
2023-11-15,-1.3230004849193289
2023-11-16,-1.4698326885443218
2023-11-17,-1.5270055842213435
2023-11-20,-1.631161970465171
2023-11-21,-1.6130110237898108
2023-11-22,-1.6453224574131589
2023-11-23,-1.650070300117471
2023-11-24,-1.6666073765986447
2023-11-27,-1.7071249414825667
2023-11-28,-1.56830667234949
2023-11-29,-1.5908924541201956
2023-11-30,-1.8105415840760657
2023-12-01,-2.190989282669874
2023-12-04,-2.473205784541391
2023-12-05,-2.5142587104503638
2023-12-06,-2.678156681699912
2023-12-07,-2.8975725961609817
2023-12-08,-3.020592347465289
2023-12-11,-3.1407359236074823
2023-12-12,-2.91243664390081
2023-12-13,-2.864728918985704
2023-12-14,-2.8515025640521814
2023-12-15,-2.5810063503842833
2023-12-18,-2.1780791511223203
2023-12-19,-1.999366850031979
2023-12-20,-1.6561002055488758
2023-12-21,-1.6263240235035847
2023-12-22,-1.5898400195679379
2023-12-25,-1.3483355773763919
2023-12-26,-1.263355218086409
2023-12-27,-1.2739826842095587
2023-12-28,-1.1103396493693807
2023-12-29,-0.8082403134479358
2024-01-01,-0.8090316902094012
2024-01-02,-0.8098005669448204
2024-01-03,-0.5411651222522259
2024-01-04,-0.48842698819770697
2024-01-05,-0.5466584602279905
2024-01-08,-0.08059863672873581
2024-01-09,0.39343992276216183
2024-01-10,0.6726720956049421
2024-01-11,0.9762216979761331
2024-01-12,1.2162081780026877
2024-01-15,1.2275940663409846
2024-01-16,1.4643161755021414
2024-01-17,1.5993627872919174
2024-01-18,1.6246830471359046
2024-01-19,1.5781712082503143
2024-01-22,1.7105815009235135
2024-01-23,1.8349200607227105
2024-01-24,1.91112706994723
2024-01-25,1.9412784895614095
2024-01-26,2.0434430670642363
2024-01-29,2.0891197587531725
2024-01-30,2.149086902380653
2024-01-31,2.2258152824453945
2024-02-01,2.213735606756154
2024-02-02,2.357226680611078
2024-02-05,2.609954118819964
2024-02-06,2.9243203504867936
2024-02-07,3.389550601108587
2024-02-08,3.870448318993652
2024-02-09,4.374994109110253
2024-02-12,4.607691968375927
2024-02-13,5.28813920547053
2024-02-14,5.387935435334668
2024-02-15,5.545358273217567
2024-02-16,5.509460919080182
2024-02-19,5.621168723685276
2024-02-20,4.956846179169048
2024-02-21,4.1357446156944535
2024-02-22,3.7441439334100237
2024-02-23,3.740412298123564
2024-02-26,3.6727010079319906
2024-02-27,3.5456510424791103
2024-02-28,3.508956190110278
2024-02-29,3.7285960226546013
2024-03-01,3.6658748682703055
2024-03-04,3.4725621687358013
2024-03-05,3.4721884567731176
2024-03-06,3.7304426649728804
2024-03-07,3.991164055133896
2024-03-08,3.98697752104703
2024-03-11,4.238032381957724
2024-03-12,4.480518258043109
2024-03-13,4.504302561361484
2024-03-14,3.9421519945339702
2024-03-15,3.7530579502197092
2024-03-18,3.491955245366753
2024-03-19,3.298839353276194
2024-03-20,2.833108976808091
2024-03-21,2.404417048238956
2024-03-22,1.8170431816927828
2024-03-25,1.6457702154953984
2024-03-26,1.752008406875438
2024-03-27,1.979137374817048
2024-03-28,2.145374793183528
2024-03-29,2.166113265281225
2024-04-01,2.006889963093182
2024-04-02,1.8986587406518267
2024-04-03,1.7516716310650495
2024-04-04,1.7127186913532815
