index,price
2023-09-19,
2023-09-20,
2023-09-21,
2023-09-22,
2023-09-25,
2023-09-26,
2023-09-27,
2023-09-28,
2023-09-29,
2023-10-02,
2023-10-03,
2023-10-04,-3.8773958016428347
2023-10-05,-7.645175633614938
2023-10-06,-12.03298359038983
2023-10-09,-11.374592550741015
2023-10-10,-10.693487213895292
2023-10-11,-11.044418366925964
2023-10-12,-12.635548394235874
2023-10-13,-14.349373027870685
2023-10-16,-12.483014646016768
2023-10-17,-10.823671498246451
2023-10-18,-10.625165654209809
2023-10-19,-9.832206788819231
2023-10-20,-5.855387523994851
2023-10-23,-2.814148959675992
2023-10-24,0.6816894581709857
2023-10-25,5.516902932767168
2023-10-26,6.032730974649335
2023-10-27,10.689887856980693
2023-10-30,12.699011166199277
2023-10-31,15.132999430812335
2023-11-01,15.040689088654899
2023-11-02,14.056461346660985
2023-11-03,14.515051277628295
2023-11-06,11.388500535609374
2023-11-07,7.638534774738705
2023-11-08,6.947237994746397
2023-11-09,5.451669571648325
2023-11-10,1.2782327046489295
2023-11-13,-0.6298911861194917
2023-11-14,-4.3033823421630775
2023-11-15,-6.720057981805651
2023-11-16,-10.295915354051811
2023-11-17,-13.530612457499936
2023-11-20,-15.338776479790344
2023-11-21,-16.892518127437974
2023-11-22,-17.123391904899794
2023-11-23,-18.08226140001016
2023-11-24,-18.72150765781875
2023-11-27,-19.14767179757338
2023-11-28,-16.67420534138664
2023-11-29,-15.866136872604464
2023-11-30,-12.160757848875855
2023-12-01,-9.095727986438872
2023-12-04,-9.584636776920396
2023-12-05,-12.37466168878983
2023-12-06,-14.916441134829164
2023-12-07,-16.563578623493278
2023-12-08,-17.709052417458665
2023-12-11,-18.472701612437543
2023-12-12,-18.98180107531322
2023-12-13,-19.321200717033197
2023-12-14,-19.547467144758894
2023-12-15,-18.86149134601558
2023-12-18,-16.79547364927879
2023-12-19,-15.143713667567736
2023-12-20,-12.3848650848095
2023-12-21,-10.219818160043655
2023-12-22,-9.829085122558158
2023-12-25,-11.055647391669199
2023-12-26,-12.74219433465031
2023-12-27,-12.889115354262628
2023-12-28,-12.182487159248211
2023-12-29,-12.544735029243695
2024-01-01,-12.544735029243695
2024-01-02,-12.544735029243695
2024-01-03,-3.649553715215084
2024-01-04,6.818281535791589
2024-01-05,9.624412872933028
2024-01-08,13.509262906643604
2024-01-09,15.843622719696333
2024-01-10,17.300119613146975
2024-01-11,17.044659777335067
2024-01-12,17.922570844567556
2024-01-15,18.625201133186614
2024-01-16,18.536161510649425
2024-01-17,18.10015192889789
2024-01-18,17.41904279599606
2024-01-19,14.116930278857806
2024-01-22,14.67386116092199
2024-01-23,16.45149605762358
2024-01-24,17.635331992753635
2024-01-25,18.04753782564954
2024-01-26,18.698603292989837
2024-01-29,19.132510935713128
2024-01-30,19.42172227610809
2024-01-31,18.942325329509472
2024-02-01,18.840218199955995
2024-02-02,17.087506354125185
2024-02-05,16.992594500870034
2024-02-06,17.99508505655744
2024-02-07,18.66339984018186
2024-02-08,17.115148617113004
2024-02-09,15.425947596273705
2024-02-12,12.362682989112136
2024-02-13,10.35449878563779
2024-02-14,10.205179587370926
2024-02-15,10.24157261799565
2024-02-16,6.6612118385962305
2024-02-19,-2.2258638603536225
2024-02-20,-8.150578167383312
2024-02-21,-12.100386449580062
2024-02-22,-14.733591412901216
2024-02-23,-14.733591412901216
2024-02-26,-12.312607145693601
2024-02-27,-8.08935872988172
