DATETIME,price
2021-01-08 23:00:00,36611.0
2021-01-11 23:00:00,37333.0
2021-01-12 23:00:00,38130.0
2021-01-13 23:00:00,37853.0
2021-01-14 23:00:00,38289.0
2021-01-15 23:00:00,38014.0
2021-01-18 23:00:00,38070.0
2021-01-19 23:00:00,38125.0
2021-01-20 23:00:00,38797.0
2021-01-21 23:00:00,38761.0
2021-01-22 23:00:00,38821.0
2021-01-25 23:00:00,39837.0
2021-01-26 23:00:00,40067.0
2021-01-27 23:00:00,38804.0
2021-01-28 23:00:00,39398.0
2021-01-29 23:00:00,38767.0
2021-02-01 23:00:00,39590.0
2021-02-02 23:00:00,40948.0
2021-02-03 23:00:00,40729.0
2021-02-04 23:00:00,41175.0
2021-02-05 23:00:00,41950.0
2021-02-08 23:00:00,42671.0
2021-02-09 23:00:00,42942.0
2021-02-10 23:00:00,42449.0
2021-02-11 23:00:00,42152.0
2021-02-12 23:00:00,42068.0
2021-02-15 23:00:00,42640.0
2021-02-16 23:00:00,42925.0
2021-02-17 23:00:00,42402.0
2021-02-18 23:00:00,42890.0
2021-02-19 23:00:00,43648.0
2021-02-20 23:00:00,43581.0
2021-02-22 23:00:00,43240.0
2021-02-24 23:00:00,42558.0
2021-02-25 23:00:00,42838.0
2021-02-26 23:00:00,41808.0
2021-03-01 23:00:00,41936.0
2021-03-02 23:00:00,42690.0
2021-03-03 23:00:00,42346.0
2021-03-04 23:00:00,41797.0
2021-03-05 23:00:00,41426.0
2021-03-09 23:00:00,41053.0
2021-03-10 23:00:00,41865.0
2021-03-11 23:00:00,42002.0
2021-03-12 23:00:00,42993.0
2021-03-15 23:00:00,42316.0
2021-03-16 23:00:00,42637.0
2021-03-17 23:00:00,41866.0
2021-03-18 23:00:00,41526.0
2021-03-19 23:00:00,41067.0
2021-03-22 23:00:00,41512.0
2021-03-23 23:00:00,40981.0
2021-03-24 23:00:00,41111.0
2021-03-25 23:00:00,40828.0
2021-03-26 23:00:00,41084.0
2021-03-29 23:00:00,41661.0
2021-03-30 23:00:00,41001.0
2021-03-31 23:00:00,41256.0
2021-04-01 23:00:00,41832.0
2021-04-02 23:00:00,42466.0
2021-04-05 23:00:00,42161.0
2021-04-06 23:00:00,41495.0
2021-04-07 23:00:00,41582.0
2021-04-08 23:00:00,42884.0
2021-04-09 23:00:00,42701.0
2021-04-12 23:00:00,43005.0
2021-04-13 23:00:00,43656.0
2021-04-14 23:00:00,44588.0
2021-04-15 23:00:00,43366.0
2021-04-16 23:00:00,43278.0
2021-04-19 23:00:00,42520.0
2021-04-20 23:00:00,41626.0
2021-04-21 23:00:00,41937.0
2021-04-22 23:00:00,42202.0
2021-04-23 23:00:00,42421.0
2021-04-26 23:00:00,42688.0
2021-04-27 23:00:00,42086.0
2021-04-28 23:00:00,41369.0
2021-04-29 23:00:00,40928.0
2021-04-30 23:00:00,40715.0
2021-05-04 23:00:00,40042.0
2021-05-05 23:00:00,40655.0
2021-05-06 23:00:00,40671.0
2021-05-07 23:00:00,40359.0
2021-05-10 23:00:00,39906.0
2021-05-11 23:00:00,39520.0
2021-05-12 23:00:00,39513.0
2021-05-13 23:00:00,39013.0
2021-05-14 23:00:00,38840.0
2021-05-17 23:00:00,38506.0
2021-05-18 23:00:00,39411.0
2021-05-19 23:00:00,38553.0
2021-05-20 23:00:00,38775.0
2021-05-21 23:00:00,39055.0
2021-05-24 23:00:00,39137.0
2021-05-25 23:00:00,38265.0
2021-05-26 23:00:00,38306.0
2021-05-27 23:00:00,37439.0
2021-05-28 23:00:00,38264.0
2021-05-31 23:00:00,38111.0
2021-06-01 23:00:00,38740.0
2021-06-02 23:00:00,38416.0
2021-06-03 23:00:00,38589.0
2021-06-04 23:00:00,38388.0
2021-06-07 23:00:00,38985.0
2021-06-08 23:00:00,39195.0
2021-06-09 23:00:00,39018.0
2021-06-10 23:00:00,38726.0
2021-06-11 23:00:00,38766.0
2021-06-14 23:00:00,39140.0
2021-06-15 23:00:00,38644.0
2021-06-16 23:00:00,38295.0
2021-06-17 23:00:00,38147.0
2021-06-18 23:00:00,37541.0
2021-06-21 23:00:00,37494.0
2021-06-22 23:00:00,37507.0
2021-06-23 23:00:00,37431.0
2021-06-24 23:00:00,37159.0
2021-06-25 23:00:00,37118.0
2021-06-28 23:00:00,37069.0
2021-06-29 23:00:00,37541.0
2021-06-30 23:00:00,38005.0
