DATETIME,price
2024-06-17 23:00:00,2396.0
2024-06-18 23:00:00,2306.0
2024-06-19 23:00:00,2264.0
2024-06-20 23:00:00,2324.0
2024-06-21 23:00:00,2322.0
2024-06-24 23:00:00,2234.0
2024-06-25 23:00:00,2263.0
2024-06-26 23:00:00,2252.0
2024-06-27 23:00:00,2253.0
2024-06-28 23:00:00,2263.0
2024-07-01 23:00:00,2300.0
2024-07-02 23:00:00,2296.0
2024-07-03 23:00:00,2256.0
2024-07-04 23:00:00,2182.0
2024-07-05 23:00:00,2132.0
2024-07-08 23:00:00,2070.0
2024-07-09 23:00:00,1989.0
2024-07-10 23:00:00,1909.0
2024-07-11 23:00:00,1992.0
2024-07-12 23:00:00,1962.0
2024-07-15 23:00:00,1913.0
2024-07-16 23:00:00,1968.0
2024-07-17 23:00:00,1970.0
2024-07-18 23:00:00,2007.0
2024-07-19 23:00:00,2026.0
2024-07-22 23:00:00,2122.0
2024-07-23 23:00:00,2120.0
2024-07-24 23:00:00,2106.0
2024-07-25 23:00:00,2109.0
2024-07-26 23:00:00,2005.0
2024-07-29 23:00:00,1929.0
2024-07-30 23:00:00,1943.0
2024-07-31 23:00:00,1932.0
2024-08-01 23:00:00,1952.0
2024-08-02 23:00:00,1915.0
2024-08-05 23:00:00,1835.0
2024-08-06 23:00:00,1806.0
2024-08-07 23:00:00,1854.0
2024-08-08 23:00:00,1809.0
2024-08-09 23:00:00,1793.0
2024-08-12 23:00:00,1819.0
2024-08-13 23:00:00,1798.0
2024-08-14 23:00:00,1804.0
2024-08-15 23:00:00,1795.0
2024-08-16 23:00:00,1788.0
2024-08-19 23:00:00,1815.0
2024-08-20 23:00:00,1831.0
2024-08-21 23:00:00,1827.0
2024-08-22 23:00:00,1774.0
2024-08-23 23:00:00,1782.0
2024-08-26 23:00:00,1923.0
2024-08-27 23:00:00,1890.0
2024-08-28 23:00:00,1884.0
2024-08-29 23:00:00,1886.0
2024-08-30 23:00:00,1850.0
2024-09-02 23:00:00,1757.0
2024-09-03 23:00:00,1754.0
2024-09-04 23:00:00,1825.0
2024-09-05 23:00:00,1787.0
2024-09-06 23:00:00,1780.0
2024-09-09 23:00:00,1792.0
2024-09-10 23:00:00,1772.0
2024-09-11 23:00:00,1772.0
2024-09-12 23:00:00,1734.0
2024-09-13 23:00:00,1770.0
2024-09-16 23:00:00,1771.0
2024-09-17 23:00:00,1790.0
2024-09-18 23:00:00,1770.0
2024-09-19 23:00:00,1869.0
2024-09-20 23:00:00,1854.0
2024-09-23 23:00:00,1915.0
2024-09-24 23:00:00,1908.0
2024-09-25 23:00:00,1864.0
2024-09-26 23:00:00,1836.0
2024-09-27 23:00:00,1857.0
2024-09-30 23:00:00,1866.0
2024-10-01 23:00:00,1843.0
2024-10-02 23:00:00,1836.0
2024-10-03 23:00:00,1868.0
2024-10-04 23:00:00,1866.0
2024-10-07 23:00:00,1860.0
2024-10-08 23:00:00,1904.0
2024-10-09 23:00:00,1878.0
2024-10-10 23:00:00,1884.0
2024-10-11 23:00:00,1882.0
2024-10-14 23:00:00,1931.0
2024-10-15 23:00:00,1933.0
2024-10-16 23:00:00,1907.0
2024-10-17 23:00:00,1896.0
2024-10-18 23:00:00,1858.0
2024-10-21 23:00:00,1829.0
2024-10-22 23:00:00,1823.0
2024-10-23 23:00:00,1824.0
2024-10-24 23:00:00,1782.0
2024-10-25 23:00:00,1720.0
2024-10-28 23:00:00,1613.0
2024-10-29 23:00:00,1631.0
2024-10-30 23:00:00,1620.0
2024-10-31 23:00:00,1578.0
2024-11-01 23:00:00,1582.0
2024-11-02 23:00:00,1579.0
2024-11-05 23:00:00,1624.0
2024-11-06 23:00:00,1635.0
2024-11-07 23:00:00,1613.0
2024-11-08 23:00:00,1650.0
2024-11-11 23:00:00,1655.0
2024-11-12 23:00:00,1647.0
2024-11-13 23:00:00,1627.0
2024-11-14 23:00:00,1580.0
2024-11-15 23:00:00,1579.0
2024-11-18 23:00:00,1541.0
2024-11-19 23:00:00,1457.0
2024-11-20 23:00:00,1429.0
2024-11-21 23:00:00,1421.0
2024-11-22 23:00:00,1419.0
2024-11-25 23:00:00,1361.0
2024-11-26 23:00:00,1251.0
2024-11-27 23:00:00,1174.0
2024-11-28 23:00:00,1274.0
2024-11-29 23:00:00,1260.0
2024-12-02 23:00:00,1291.0
2024-12-03 23:00:00,1236.0
2024-12-04 23:00:00,1209.0
2024-12-05 23:00:00,1217.0
2024-12-06 23:00:00,1202.0
2024-12-09 23:00:00,1204.0
2024-12-10 23:00:00,1153.0
2024-12-11 23:00:00,1126.0
2024-12-12 23:00:00,1086.0
2024-12-13 23:00:00,1080.0
2024-12-16 23:00:00,1004.0
2024-12-17 23:00:00,989.0
2024-12-18 23:00:00,993.0
2024-12-19 23:00:00,993.0
2024-12-20 23:00:00,1087.0
2024-12-23 23:00:00,1149.0
2024-12-24 23:00:00,1116.0
2024-12-25 23:00:00,1142.0
2024-12-26 23:00:00,1164.0
2024-12-27 23:00:00,1182.0
2024-12-28 23:00:00,1243.0
2024-12-30 23:00:00,1322.0
2025-01-03 23:00:00,1313.0
2025-01-06 23:00:00,1288.0
2025-01-08 23:00:00,1325.0
2025-01-09 23:00:00,1312.0
2025-01-10 23:00:00,1348.0
2025-01-13 23:00:00,1443.0
2025-01-14 23:00:00,1433.0
2025-01-15 23:00:00,1452.0
2025-01-16 23:00:00,1515.0
2025-01-17 23:00:00,1565.0
2025-01-20 23:00:00,1609.0
2025-01-21 23:00:00,1597.0
2025-01-22 23:00:00,1659.0
2025-01-23 23:00:00,1612.0
2025-01-24 23:00:00,1646.0
2025-01-27 23:00:00,1608.0
2025-01-28 23:00:00,1634.0
2025-01-29 23:00:00,1644.0
2025-01-30 23:00:00,1704.0
2025-01-31 23:00:00,1700.0
2025-02-03 23:00:00,1701.0
2025-02-04 23:00:00,1714.0
2025-02-05 23:00:00,1715.0
2025-02-06 23:00:00,1742.0
2025-02-07 23:00:00,1696.0
2025-02-10 23:00:00,1742.0
2025-02-11 23:00:00,1722.0
2025-02-12 23:00:00,1700.0
2025-02-13 23:00:00,1719.0
2025-02-14 23:00:00,1708.0
2025-02-17 23:00:00,1715.0
2025-02-18 23:00:00,1663.0
2025-02-19 23:00:00,1657.0
2025-02-20 23:00:00,1704.0
2025-02-21 23:00:00,1718.0
2025-02-24 23:00:00,1725.0
2025-02-25 23:00:00,1759.0
2025-02-26 23:00:00,1718.0
2025-02-27 23:00:00,1681.0
2025-02-28 23:00:00,1636.0
2025-03-03 23:00:00,1591.0
2025-03-04 23:00:00,1609.0
2025-03-05 23:00:00,1603.0
2025-03-06 23:00:00,1562.0
2025-03-07 23:00:00,1527.0
2025-03-10 23:00:00,1526.0
2025-03-11 23:00:00,1509.0
2025-03-12 23:00:00,1484.0
2025-03-13 23:00:00,1461.0
2025-03-14 23:00:00,1567.0
2025-03-17 23:00:00,1655.0
2025-03-18 23:00:00,1633.0
2025-03-19 23:00:00,1692.0
2025-03-20 23:00:00,1703.0
2025-03-21 23:00:00,1731.0
2025-03-24 23:00:00,1715.0
2025-03-25 23:00:00,1702.0
2025-03-26 23:00:00,1721.0
2025-03-27 23:00:00,1656.0
