DATETIME,price
2023-09-19 23:00:00,20757.0
2023-09-20 23:00:00,20760.0
2023-09-21 23:00:00,20435.0
2023-09-22 23:00:00,20472.0
2023-09-25 23:00:00,20435.0
2023-09-26 23:00:00,20336.0
2023-09-27 23:00:00,20370.0
2023-09-28 23:00:00,20522.0
2023-09-29 23:00:00,20530.0
2023-10-02 23:00:00,20324.0
2023-10-03 23:00:00,20493.0
2023-10-04 23:00:00,20318.0
2023-10-05 23:00:00,20301.0
2023-10-06 23:00:00,20313.0
2023-10-09 23:00:00,20448.0
2023-10-10 23:00:00,20447.0
2023-10-11 23:00:00,20685.0
2023-10-12 23:00:00,20636.0
2023-10-13 23:00:00,20616.0
2023-10-16 23:00:00,20975.0
2023-10-17 23:00:00,20888.0
2023-10-18 23:00:00,20671.0
2023-10-19 23:00:00,20747.0
2023-10-20 23:00:00,20841.0
2023-10-23 23:00:00,20715.0
2023-10-24 23:00:00,20715.0
2023-10-25 23:00:00,20635.0
2023-10-26 23:00:00,20506.0
2023-10-27 23:00:00,20429.0
2023-10-30 23:00:00,20325.0
2023-10-31 23:00:00,20426.0
2023-11-01 23:00:00,20576.0
2023-11-02 23:00:00,20414.0
2023-11-03 23:00:00,20532.0
2023-11-06 23:00:00,20537.0
2023-11-07 23:00:00,20501.0
2023-11-08 23:00:00,20451.0
2023-11-09 23:00:00,20466.0
2023-11-10 23:00:00,20348.0
2023-11-13 23:00:00,20329.0
2023-11-14 23:00:00,20155.0
2023-11-15 23:00:00,20174.0
2023-11-16 23:00:00,20093.0
2023-11-17 23:00:00,20009.0
2023-11-20 23:00:00,20036.0
2023-11-21 23:00:00,19999.0
2023-11-22 23:00:00,19969.0
2023-11-23 23:00:00,19935.0
2023-11-24 23:00:00,19928.0
2023-11-27 23:00:00,19672.0
2023-11-28 23:00:00,19855.0
2023-11-29 23:00:00,19665.0
2023-11-30 23:00:00,19745.0
2023-12-01 23:00:00,19710.0
2023-12-04 23:00:00,19412.0
2023-12-05 23:00:00,19422.0
2023-12-06 23:00:00,19236.0
2023-12-07 23:00:00,19530.0
2023-12-08 23:00:00,19486.0
2023-12-11 23:00:00,19859.0
2023-12-12 23:00:00,19518.0
2023-12-13 23:00:00,19696.0
2023-12-14 23:00:00,19429.0
2023-12-15 23:00:00,19591.0
2023-12-18 23:00:00,19804.0
2023-12-19 23:00:00,19690.0
2023-12-20 23:00:00,19569.0
