DATETIME,price
2023-09-19 23:00:00,2682.0
2023-09-20 23:00:00,2716.0
2023-09-21 23:00:00,2688.0
2023-09-22 23:00:00,2751.0
2023-09-25 23:00:00,2739.0
2023-09-26 23:00:00,2778.0
2023-09-27 23:00:00,2762.0
2023-09-28 23:00:00,2817.0
2023-09-29 23:00:00,2799.0
2023-10-02 23:00:00,2798.0
2023-10-03 23:00:00,2769.0
2023-10-04 23:00:00,2763.0
2023-10-05 23:00:00,2705.0
2023-10-06 23:00:00,2682.0
2023-10-09 23:00:00,2760.0
2023-10-10 23:00:00,2786.0
2023-10-11 23:00:00,2797.0
2023-10-12 23:00:00,2791.0
2023-10-13 23:00:00,2777.0
2023-10-16 23:00:00,2775.0
2023-10-17 23:00:00,2833.0
2023-10-18 23:00:00,2797.0
2023-10-19 23:00:00,2799.0
2023-10-20 23:00:00,2758.0
2023-10-23 23:00:00,2802.0
2023-10-24 23:00:00,2752.0
2023-10-25 23:00:00,2756.0
2023-10-26 23:00:00,2729.0
2023-10-27 23:00:00,2721.0
2023-10-30 23:00:00,2706.0
2023-10-31 23:00:00,2733.0
2023-11-01 23:00:00,2743.0
2023-11-02 23:00:00,2747.0
2023-11-03 23:00:00,2727.0
2023-11-06 23:00:00,2774.0
2023-11-07 23:00:00,2805.0
2023-11-08 23:00:00,2822.0
2023-11-09 23:00:00,2768.0
2023-11-10 23:00:00,2797.0
2023-11-13 23:00:00,2853.0
2023-11-14 23:00:00,2821.0
2023-11-15 23:00:00,2830.0
2023-11-16 23:00:00,2831.0
2023-11-17 23:00:00,2859.0
2023-11-20 23:00:00,2853.0
2023-11-21 23:00:00,2863.0
2023-11-22 23:00:00,2928.0
2023-11-23 23:00:00,2947.0
2023-11-24 23:00:00,2967.0
2023-11-27 23:00:00,2870.0
2023-11-28 23:00:00,2873.0
2023-11-29 23:00:00,2860.0
2023-11-30 23:00:00,2795.0
2023-12-01 23:00:00,2769.0
2023-12-04 23:00:00,2788.0
2023-12-05 23:00:00,2782.0
2023-12-06 23:00:00,2717.0
2023-12-07 23:00:00,2736.0
2023-12-08 23:00:00,2746.0
2023-12-11 23:00:00,2697.0
2023-12-12 23:00:00,2691.0
2023-12-13 23:00:00,2657.0
2023-12-14 23:00:00,2601.0
2023-12-15 23:00:00,2637.0
2023-12-18 23:00:00,2697.0
2023-12-19 23:00:00,2666.0
2023-12-20 23:00:00,2697.0
2023-12-21 23:00:00,2660.0
2023-12-22 23:00:00,2679.0
2023-12-25 23:00:00,2723.0
2023-12-26 23:00:00,2697.0
2023-12-27 23:00:00,2771.0
2023-12-28 23:00:00,2752.0
2023-12-29 23:00:00,2749.0
2024-01-03 23:00:00,2804.0
2024-01-04 23:00:00,2798.0
2024-01-05 23:00:00,2778.0
2024-01-08 23:00:00,2787.0
2024-01-09 23:00:00,2795.0
2024-01-10 23:00:00,2790.0
2024-01-11 23:00:00,2769.0
2024-01-12 23:00:00,2770.0
2024-01-15 23:00:00,2754.0
2024-01-16 23:00:00,2757.0
2024-01-17 23:00:00,2871.0
2024-01-18 23:00:00,2899.0
2024-01-19 23:00:00,2885.0
2024-01-22 23:00:00,2923.0
2024-01-23 23:00:00,2968.0
2024-01-24 23:00:00,3026.0
2024-01-25 23:00:00,2990.0
2024-01-26 23:00:00,3000.0
2024-01-29 23:00:00,2993.0
2024-01-30 23:00:00,2961.0
2024-01-31 23:00:00,3004.0
2024-02-01 23:00:00,3002.0
2024-02-02 23:00:00,3057.0
2024-02-05 23:00:00,3098.0
2024-02-06 23:00:00,3094.0
2024-02-07 23:00:00,3178.0
2024-02-08 23:00:00,3100.0
2024-02-09 23:00:00,3074.0
2024-02-12 23:00:00,3058.0
2024-02-13 23:00:00,3104.0
2024-02-14 23:00:00,3099.0
2024-02-15 23:00:00,3149.0
2024-02-16 23:00:00,3125.0
2024-02-19 23:00:00,3138.0
2024-02-20 23:00:00,3078.0
2024-02-21 23:00:00,3023.0
2024-02-22 23:00:00,3040.0
2024-02-26 23:00:00,3172.0
2024-02-27 23:00:00,3173.0
2024-02-28 23:00:00,3171.0
2024-02-29 23:00:00,3174.0
2024-03-01 23:00:00,3237.0
2024-03-04 23:00:00,3325.0
2024-03-05 23:00:00,3326.0
2024-03-06 23:00:00,3295.0
2024-03-07 23:00:00,3286.0
2024-03-11 23:00:00,3275.0
2024-03-12 23:00:00,3272.0
2024-03-13 23:00:00,3320.0
2024-03-14 23:00:00,3279.0
2024-03-15 23:00:00,3316.0
2024-03-18 23:00:00,3438.0
2024-03-19 23:00:00,3539.0
2024-03-20 23:00:00,3704.0
2024-03-21 23:00:00,3735.0
2024-03-22 23:00:00,3705.0
2024-03-25 23:00:00,3730.0
2024-03-26 23:00:00,3740.0
2024-03-27 23:00:00,3744.0
2024-03-28 23:00:00,3710.0
2024-03-29 23:00:00,3714.0
2024-04-01 23:00:00,3693.0
2024-04-02 23:00:00,3632.0
2024-04-03 23:00:00,3689.0
2024-04-04 23:00:00,3671.0
2024-04-05 23:00:00,3682.0
2024-04-08 23:00:00,3681.0
2024-04-09 23:00:00,3706.0
2024-04-10 23:00:00,3708.0
2024-04-11 23:00:00,3681.0
2024-04-12 23:00:00,3687.0
2024-04-15 23:00:00,3678.0
2024-04-16 23:00:00,3684.0
2024-04-17 23:00:00,3679.0
2024-04-18 23:00:00,3687.0
2024-04-19 23:00:00,3685.0
2024-04-22 23:00:00,3676.0
2024-04-23 23:00:00,3628.0
2024-04-24 23:00:00,3544.0
2024-04-25 23:00:00,3635.0
2024-04-26 23:00:00,3737.0
2024-04-27 23:00:00,3677.0
2024-04-29 23:00:00,3605.0
2024-04-30 23:00:00,3593.0
2024-05-02 23:00:00,3581.0
2024-05-03 23:00:00,3591.0
2024-05-06 23:00:00,3559.0
2024-05-07 23:00:00,3570.0
2024-05-08 23:00:00,3586.0
2024-05-10 23:00:00,3586.0
2024-05-13 23:00:00,3571.0
2024-05-14 23:00:00,3677.0
2024-05-15 23:00:00,3662.0
