DATETIME,price
2023-09-19 23:00:00,10424.0
2023-09-20 23:00:00,10266.0
2023-09-21 23:00:00,10135.0
2023-09-22 23:00:00,10305.0
2023-09-25 23:00:00,10641.0
2023-09-26 23:00:00,10549.0
2023-09-27 23:00:00,10746.0
2023-09-28 23:00:00,10606.0
2023-09-29 23:00:00,10588.0
2023-10-02 23:00:00,10331.0
2023-10-03 23:00:00,10191.0
2023-10-04 23:00:00,10253.0
2023-10-05 23:00:00,10162.0
2023-10-06 23:00:00,10146.0
2023-10-09 23:00:00,10322.0
2023-10-10 23:00:00,10423.0
2023-10-11 23:00:00,10336.0
2023-10-12 23:00:00,10239.0
2023-10-13 23:00:00,10267.0
2023-10-16 23:00:00,10280.0
2023-10-17 23:00:00,10496.0
2023-10-18 23:00:00,10444.0
2023-10-19 23:00:00,10508.0
2023-10-20 23:00:00,10589.0
2023-10-23 23:00:00,10646.0
2023-10-24 23:00:00,10642.0
2023-10-25 23:00:00,10661.0
2023-10-26 23:00:00,10383.0
2023-10-27 23:00:00,10315.0
2023-10-30 23:00:00,10291.0
2023-10-31 23:00:00,10067.0
2023-11-01 23:00:00,10041.0
2023-11-02 23:00:00,9942.0
2023-11-03 23:00:00,9891.0
2023-11-06 23:00:00,10002.0
2023-11-07 23:00:00,10003.0
2023-11-08 23:00:00,10024.0
2023-11-09 23:00:00,9946.0
2023-11-10 23:00:00,9921.0
2023-11-13 23:00:00,9863.0
2023-11-14 23:00:00,9691.0
2023-11-15 23:00:00,9749.0
2023-11-16 23:00:00,9639.0
2023-11-17 23:00:00,9611.0
2023-11-20 23:00:00,9752.0
2023-11-21 23:00:00,9745.0
2023-11-22 23:00:00,9786.0
2023-11-23 23:00:00,9679.0
2023-11-24 23:00:00,9691.0
2023-11-27 23:00:00,9770.0
2023-11-28 23:00:00,9864.0
2023-11-29 23:00:00,9748.0
2023-11-30 23:00:00,9724.0
2023-12-01 23:00:00,9554.0
2023-12-04 23:00:00,9317.0
2023-12-05 23:00:00,9300.0
2023-12-06 23:00:00,9106.0
2023-12-07 23:00:00,8896.0
2023-12-08 23:00:00,8876.0
2023-12-11 23:00:00,8821.0
2023-12-12 23:00:00,8864.0
2023-12-13 23:00:00,8882.0
2023-12-14 23:00:00,8896.0
2023-12-15 23:00:00,8960.0
2023-12-18 23:00:00,8867.0
2023-12-19 23:00:00,8624.0
2023-12-20 23:00:00,8765.0
2023-12-21 23:00:00,8630.0
2023-12-22 23:00:00,8700.0
2023-12-25 23:00:00,8680.0
2023-12-26 23:00:00,8695.0
2023-12-27 23:00:00,8694.0
2023-12-28 23:00:00,8666.0
2023-12-29 23:00:00,8615.0
2024-01-03 23:00:00,8766.0
2024-01-04 23:00:00,8893.0
2024-01-05 23:00:00,8874.0
2024-01-08 23:00:00,9005.0
2024-01-09 23:00:00,9049.0
