DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2023-12-04 23:00:00,12569.0,12570.0,12569.0,12570.0,2.0
2023-12-06 23:00:00,12252.0,12537.0,12252.0,12537.0,2.0
2023-12-11 23:00:00,12256.0,12256.0,12256.0,12256.0,1.0
2023-12-14 23:00:00,12394.0,12550.0,12394.0,12550.0,11.0
2023-12-15 23:00:00,12401.0,12401.0,12401.0,12401.0,1.0
2023-12-18 23:00:00,12529.0,12684.0,12529.0,12684.0,4.0
2023-12-19 23:00:00,12678.0,12678.0,12501.0,12524.0,4.0
2023-12-20 23:00:00,12770.0,13225.0,12770.0,12785.0,38.0
2023-12-21 23:00:00,13079.0,13248.0,12786.0,12930.0,42.0
2023-12-25 23:00:00,12840.0,12840.0,12840.0,12840.0,1.0
2023-12-27 23:00:00,13000.0,13000.0,13000.0,13000.0,2.0
2023-12-29 23:00:00,13149.0,13149.0,13149.0,13149.0,1.0
2024-01-03 23:00:00,13147.0,13147.0,12700.0,12700.0,14.0
2024-01-04 23:00:00,12693.0,12693.0,12693.0,12693.0,1.0
2024-01-08 23:00:00,12999.0,12999.0,12693.0,12693.0,3.0
2024-01-09 23:00:00,12603.0,12603.0,12603.0,12603.0,2.0
2024-01-10 23:00:00,12502.0,12502.0,12305.0,12305.0,19.0
2024-01-15 23:00:00,12397.0,12500.0,12397.0,12500.0,7.0
2024-01-16 23:00:00,12781.0,12870.0,12781.0,12870.0,15.0
2024-01-17 23:00:00,12352.0,12798.0,12310.0,12798.0,8.0
2024-01-18 23:00:00,12770.0,12770.0,12416.0,12416.0,2.0
2024-01-19 23:00:00,12850.0,12850.0,12433.0,12433.0,2.0
2024-01-22 23:00:00,12600.0,13043.0,12396.0,12519.0,38.0
2024-01-23 23:00:00,12900.0,12900.0,12900.0,12900.0,1.0
2024-01-24 23:00:00,12899.0,12899.0,12899.0,12899.0,1.0
2024-01-29 23:00:00,12505.0,12505.0,12500.0,12501.0,25.0
2024-02-01 23:00:00,12512.0,12512.0,12512.0,12512.0,1.0
