DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2023-12-21 23:00:00,13193.0,13193.0,13193.0,13193.0,2.0
2023-12-25 23:00:00,13174.0,13174.0,13174.0,13174.0,3.0
2024-01-12 23:00:00,13282.0,13282.0,13281.0,13281.0,2.0
2024-01-18 23:00:00,12689.0,12689.0,12689.0,12689.0,1.0
2024-01-26 23:00:00,13899.0,13899.0,12906.0,12906.0,2.0
2024-01-29 23:00:00,13744.0,13799.0,12870.0,13799.0,3.0
2024-01-30 23:00:00,13699.0,13699.0,13699.0,13699.0,1.0
2024-01-31 23:00:00,12800.0,12800.0,12800.0,12800.0,1.0
2024-02-01 23:00:00,12700.0,12700.0,12700.0,12700.0,1.0
2024-02-02 23:00:00,13000.0,13000.0,13000.0,13000.0,1.0
2024-02-19 23:00:00,13180.0,13496.0,13180.0,13496.0,2.0
2024-02-20 23:00:00,13112.0,13112.0,13109.0,13109.0,2.0
2024-02-22 23:00:00,13161.0,13161.0,13159.0,13159.0,2.0
2024-02-26 23:00:00,13818.0,14300.0,13230.0,13799.0,13.0
2024-02-27 23:00:00,13290.0,13290.0,13290.0,13290.0,1.0
2024-02-29 23:00:00,13891.0,13896.0,13891.0,13896.0,3.0
2024-03-01 23:00:00,13371.0,14219.0,13371.0,14219.0,2.0
2024-03-04 23:00:00,13422.0,13422.0,13390.0,13390.0,6.0
2024-03-12 23:00:00,14009.0,14178.0,14009.0,14178.0,6.0
2024-03-13 23:00:00,14070.0,14070.0,14070.0,14070.0,4.0
2024-03-14 23:00:00,14018.0,14018.0,14018.0,14018.0,1.0
