DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2023-06-29 23:00:00,6994.0,6994.0,6994.0,6994.0,2.0
2023-06-30 23:00:00,6660.0,6660.0,6660.0,6660.0,1.0
2023-07-03 23:00:00,6645.0,7306.0,6330.0,6400.0,31.0
2023-07-04 23:00:00,6614.0,6658.0,6400.0,6579.0,36.0
2023-07-05 23:00:00,6997.0,7280.0,5463.0,6520.0,123.0
2023-07-06 23:00:00,6540.0,6644.0,6349.0,6644.0,33.0
2023-07-07 23:00:00,6677.0,6678.0,6622.0,6622.0,8.0
2023-07-10 23:00:00,6621.0,6621.0,6621.0,6621.0,1.0
2023-07-11 23:00:00,6588.0,6602.0,6500.0,6500.0,3.0
2023-07-12 23:00:00,6700.0,6700.0,6435.0,6435.0,3.0
2023-07-13 23:00:00,7007.0,7007.0,6584.0,6584.0,5.0
2023-07-14 23:00:00,6591.0,6666.0,6591.0,6666.0,2.0
2023-07-17 23:00:00,6463.0,6463.0,6463.0,6463.0,1.0
2023-07-18 23:00:00,6501.0,6836.0,6501.0,6505.0,6.0
2023-07-19 23:00:00,6600.0,6600.0,6600.0,6600.0,1.0
2023-07-20 23:00:00,6600.0,6600.0,6600.0,6600.0,1.0
2023-07-21 23:00:00,6600.0,6600.0,6600.0,6600.0,1.0
2023-07-24 23:00:00,6589.0,6589.0,6589.0,6589.0,1.0
2023-07-25 23:00:00,5835.0,6580.0,5835.0,6552.0,8.0
2023-07-26 23:00:00,6812.0,7199.0,6200.0,6961.0,97.0
2023-07-27 23:00:00,6767.0,6883.0,5905.0,6869.0,27.0
2023-07-28 23:00:00,6800.0,6843.0,6800.0,6843.0,5.0
2023-07-31 23:00:00,6843.0,6843.0,6843.0,6843.0,1.0
2023-08-01 23:00:00,6815.0,7050.0,6815.0,7050.0,25.0
2023-08-04 23:00:00,6710.0,6710.0,6710.0,6710.0,1.0
2023-08-07 23:00:00,6947.0,6947.0,6592.0,6592.0,4.0
2023-08-08 23:00:00,6472.0,6472.0,6472.0,6472.0,3.0
2023-08-09 23:00:00,6797.0,6797.0,6403.0,6403.0,2.0
2023-08-10 23:00:00,6797.0,6800.0,6527.0,6527.0,5.0
2023-08-11 23:00:00,7097.0,7098.0,6471.0,6471.0,4.0
2023-08-14 23:00:00,6899.0,6899.0,6650.0,6899.0,41.0
2023-08-15 23:00:00,6700.0,6850.0,6700.0,6850.0,3.0
2023-08-16 23:00:00,6625.0,6626.0,6471.0,6471.0,21.0
2023-08-17 23:00:00,6500.0,6500.0,6500.0,6500.0,1.0
2023-08-18 23:00:00,6645.0,6645.0,6354.0,6354.0,4.0
2023-08-21 23:00:00,6584.0,6584.0,6584.0,6584.0,2.0
2023-08-22 23:00:00,6446.0,6577.0,6445.0,6577.0,4.0
2023-08-23 23:00:00,6508.0,6751.0,6508.0,6524.0,12.0
2023-08-29 23:00:00,6504.0,6504.0,6504.0,6504.0,1.0
2023-08-30 23:00:00,6242.0,6242.0,6236.0,6236.0,3.0
2023-08-31 23:00:00,6547.0,6547.0,6271.0,6281.0,4.0
2023-09-01 23:00:00,6291.0,6321.0,6291.0,6301.0,4.0
2023-09-04 23:00:00,6625.0,6626.0,6625.0,6626.0,2.0
2023-09-05 23:00:00,6108.0,6491.0,6107.0,6271.0,17.0
2023-09-06 23:00:00,6360.0,6444.0,6360.0,6444.0,2.0
2023-09-07 23:00:00,6282.0,6384.0,6179.0,6384.0,28.0
2023-09-08 23:00:00,6100.0,6337.0,6050.0,6292.0,56.0
2023-09-13 23:00:00,6100.0,6200.0,5928.0,5969.0,123.0
2023-09-14 23:00:00,5970.0,5973.0,5732.0,5970.0,37.0
2023-09-15 23:00:00,5950.0,5950.0,5752.0,5752.0,2.0
2023-09-18 23:00:00,6049.0,6099.0,5851.0,6096.0,19.0
2023-09-19 23:00:00,5946.0,5960.0,5215.0,5707.0,68.0
2023-09-20 23:00:00,5776.0,5887.0,5588.0,5703.0,26.0
2023-09-21 23:00:00,5642.0,5642.0,5586.0,5586.0,4.0
2023-09-22 23:00:00,5587.0,5627.0,5530.0,5563.0,29.0
2023-09-25 23:00:00,5489.0,5491.0,5478.0,5478.0,3.0
2023-09-26 23:00:00,5479.0,5520.0,5418.0,5441.0,49.0
2023-09-27 23:00:00,5549.0,5549.0,5482.0,5482.0,15.0
2023-09-28 23:00:00,5500.0,5535.0,5483.0,5495.0,10.0
2023-09-29 23:00:00,5530.0,5583.0,5530.0,5531.0,7.0
2023-10-03 23:00:00,5516.0,5516.0,5516.0,5516.0,1.0
2023-10-04 23:00:00,5535.0,5672.0,5535.0,5672.0,6.0
2023-10-05 23:00:00,5675.0,5816.0,5651.0,5815.0,11.0
2023-10-06 23:00:00,5827.0,5828.0,5713.0,5713.0,14.0
2023-10-09 23:00:00,5763.0,5781.0,5740.0,5740.0,18.0
2023-10-10 23:00:00,5740.0,5740.0,5667.0,5738.0,10.0
2023-10-11 23:00:00,5713.0,5714.0,5669.0,5669.0,10.0
2023-10-12 23:00:00,5664.0,5682.0,5546.0,5604.0,45.0
2023-10-13 23:00:00,5612.0,5633.0,5604.0,5604.0,21.0
2023-10-16 23:00:00,5629.0,5687.0,5629.0,5654.0,10.0
2023-10-17 23:00:00,5669.0,5687.0,5632.0,5660.0,37.0
2023-10-18 23:00:00,5632.0,5634.0,5630.0,5631.0,39.0
2023-10-19 23:00:00,5604.0,5648.0,5604.0,5648.0,4.0
2023-10-20 23:00:00,5598.0,5634.0,5574.0,5608.0,28.0
2023-10-23 23:00:00,5583.0,5599.0,5583.0,5595.0,13.0
2023-10-24 23:00:00,5575.0,5575.0,5550.0,5550.0,5.0
2023-10-25 23:00:00,5522.0,5539.0,5522.0,5539.0,15.0
2023-10-26 23:00:00,5507.0,5521.0,5460.0,5460.0,113.0
2023-10-27 23:00:00,5430.0,5440.0,5253.0,5335.0,138.0
2023-10-30 23:00:00,5310.0,5310.0,5106.0,5115.0,233.0
2023-10-31 23:00:00,5115.0,5129.0,4948.0,4993.0,69.0
2023-11-01 23:00:00,4946.0,4988.0,4877.0,4952.0,166.0
2023-11-02 23:00:00,4938.0,5016.0,4802.0,4803.0,238.0
2023-11-03 23:00:00,4820.0,4831.0,4447.0,4733.0,446.0
2023-11-06 23:00:00,4799.0,4869.0,4799.0,4850.0,163.0
2023-11-07 23:00:00,4870.0,5012.0,4870.0,4994.0,94.0
2023-11-08 23:00:00,5000.0,5000.0,4765.0,4766.0,68.0
2023-11-09 23:00:00,4747.0,4806.0,4738.0,4738.0,57.0
2023-11-10 23:00:00,4789.0,4802.0,4601.0,4738.0,100.0
2023-11-13 23:00:00,4671.0,4957.0,4611.0,4626.0,297.0
2023-11-14 23:00:00,4610.0,4610.0,4006.0,4184.0,1595.0
2023-11-15 23:00:00,4200.0,4419.0,4127.0,4355.0,369.0
2023-11-16 23:00:00,4325.0,4400.0,4296.0,4296.0,103.0
2023-11-17 23:00:00,4323.0,4324.0,4206.0,4310.0,84.0
