DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2023-06-22 23:00:00,9452.0,9452.0,9452.0,9452.0,1.0
2023-07-11 23:00:00,9939.0,9939.0,9939.0,9939.0,11.0
2023-07-26 23:00:00,9946.0,9946.0,9946.0,9946.0,1.0
2023-08-03 23:00:00,10344.0,10344.0,10344.0,10344.0,1.0
2023-08-08 23:00:00,9876.0,9876.0,9876.0,9876.0,1.0
2023-08-11 23:00:00,10220.0,10220.0,10220.0,10220.0,1.0
2023-08-14 23:00:00,10650.0,10650.0,10060.0,10060.0,5.0
2023-08-15 23:00:00,10060.0,10060.0,10060.0,10060.0,1.0
2023-08-23 23:00:00,9560.0,9560.0,9560.0,9560.0,1.0
2023-08-28 23:00:00,10115.0,10115.0,10115.0,10115.0,1.0
2023-09-06 23:00:00,10607.0,10607.0,10300.0,10300.0,5.0
2023-09-07 23:00:00,10402.0,10402.0,10202.0,10202.0,6.0
2023-09-21 23:00:00,9603.0,9603.0,9601.0,9601.0,2.0
2023-09-28 23:00:00,10439.0,10439.0,10439.0,10439.0,1.0
2023-10-03 23:00:00,9901.0,9901.0,9901.0,9901.0,1.0
2023-10-10 23:00:00,10161.0,10200.0,10161.0,10200.0,4.0
2023-10-17 23:00:00,10357.0,10357.0,10357.0,10357.0,1.0
2023-11-10 23:00:00,10659.0,10659.0,10644.0,10644.0,3.0
2023-11-15 23:00:00,10451.0,10479.0,10451.0,10479.0,3.0
2023-11-20 23:00:00,10893.0,10894.0,10457.0,10457.0,4.0
2023-11-28 23:00:00,10399.0,10399.0,10372.0,10372.0,3.0
2023-11-30 23:00:00,10337.0,10337.0,10337.0,10337.0,1.0
2023-12-05 23:00:00,9925.0,9925.0,9925.0,9925.0,1.0
2023-12-07 23:00:00,9877.0,9877.0,9877.0,9877.0,1.0
2023-12-11 23:00:00,9819.0,9819.0,9777.0,9777.0,3.0
2023-12-12 23:00:00,9456.0,9498.0,9456.0,9498.0,4.0
2023-12-13 23:00:00,9475.0,9475.0,9475.0,9475.0,1.0
2023-12-15 23:00:00,9687.0,9687.0,9687.0,9687.0,1.0
